@RELATION ./Datasets/MP3/newtrain.arff

@ATTRIBUTE "Area Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_9" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_9" REAL
@ATTRIBUTE "Beat Sum Overall Average" REAL
@ATTRIBUTE "Beat Sum Overall Standard Deviation" REAL
@ATTRIBUTE "Compactness Overall Average" REAL
@ATTRIBUTE "Compactness Overall Standard Deviation" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation" REAL
@ATTRIBUTE "LPC Overall Average_0" REAL
@ATTRIBUTE "LPC Overall Average_1" REAL
@ATTRIBUTE "LPC Overall Average_2" REAL
@ATTRIBUTE "LPC Overall Average_3" REAL
@ATTRIBUTE "LPC Overall Average_4" REAL
@ATTRIBUTE "LPC Overall Average_5" REAL
@ATTRIBUTE "LPC Overall Average_6" REAL
@ATTRIBUTE "LPC Overall Average_7" REAL
@ATTRIBUTE "LPC Overall Average_8" REAL
@ATTRIBUTE "LPC Overall Average_9" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_0" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_1" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_2" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_3" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_4" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_5" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_6" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_7" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_8" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_9" REAL
@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_0" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_1" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_10" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_11" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_12" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_2" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_3" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_4" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_5" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_6" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_7" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_8" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_9" REAL
@ATTRIBUTE "Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Average" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Standard Deviation" REAL
@ATTRIBUTE "Relative Difference Function Overall Average" REAL
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation" REAL
@ATTRIBUTE "Root Mean Square Overall Average" REAL
@ATTRIBUTE "Root Mean Square Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Flux Overall Average" REAL
@ATTRIBUTE "Spectral Flux Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Average" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Variability Overall Average" REAL
@ATTRIBUTE "Spectral Variability Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Beat Overall Average" REAL
@ATTRIBUTE "Strongest Beat Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE "Zero Crossings Overall Average" REAL
@ATTRIBUTE "Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE genre STRING
@ATTRIBUTE title STRING

@DATA
2.952,2151000.0,24000000.0,-4627000000000.0,-51620000000000.0,-575800000000000.0,1.99e+19,464700000000000.0,5184000000000000.0,2.764e+22,1.242,1202.0,14880.0,5173000000.0,60850000000.0,714300000000.0,3.338e+16,544800000000.0,6397000000000.0,5.143e+19,370.9,67.19,1481.0,236.3,0.6005,0.04935,-0.9114,0.1563,-0.1641,0.05671,0.05731,0.05956,0.006021,-0.01912,0.02006,0.0,0.1767,0.3771,0.2505,0.1853,0.1416,0.1269,0.1199,0.1014,0.09382,0.0,-128.5,5.298,-0.2895,-0.1285,-0.8021,2.615,-0.0846,0.09963,-0.162,-0.7352,0.168,0.392,-0.5542,44.53,6.057,1.592,1.961,1.618,5.158,3.223,2.759,2.679,2.259,2.247,2.111,1.881,0.2967,46.11,3355.0,253400.0,54440000.0,0.2296,30.11,2039.0,157300.0,27350000.0,36.28,47.47,-4.19,1.467,0.1186,0.06242,14.93,21.39,0.002003,0.002883,0.1128,0.1786,0.002987,0.001642,187.8,23.52,145.6,453.9,466.6,668.4,645.1,715.7,41.28,45.81,Hip-Hop,011773.mp3
9.706,4039000.0,45870000.0,-16310000000000.0,-185300000000000.0,-2104000000000000.0,1.318e+20,1668000000000000.0,1.894e+16,1.93e+23,0.73,1207.0,11790.0,9754000000.0,103000000000.0,1082000000000.0,1.182e+17,926900000000.0,9734000000000.0,1.489e+20,5333.0,133.9,1594.0,199.3,0.6009,0.03669,-0.9447,0.5502,-0.5351,-0.08101,-0.06243,-0.01654,-0.1066,-0.001576,0.0107,0.0,0.0508,0.1196,0.2226,0.1759,0.1248,0.1229,0.1338,0.08791,0.09753,0.0,-83.65,-2.356,-0.8603,0.9143,-0.4392,2.413,8.917,2.014,3.465,0.1748,2.098,0.6478,1.028,9.978,3.893,1.369,1.211,1.264,2.139,2.552,1.719,1.623,1.409,1.598,1.69,1.323,0.9694,43.05,2000.0,126100.0,22560000.0,0.1949,12.4,659.2,74150.0,14590000.0,36.3,39.5,-3.085,1.21,0.4468,0.1167,14.29,10.65,0.01223,0.01464,0.1183,0.1107,0.01132,0.003707,220.6,1.081e-12,140.0,191.1,446.7,332.7,648.4,399.6,41.5,25.57,Hip-Hop,024424.mp3
5.197,18480000.0,213000000.0,-341500000000000.0,-3936000000000000.0,-4.537e+16,1.262e+22,3.544e+16,4.085e+17,1.933e+25,1.167,1207.0,16190.0,44600000000.0,556200000000.0,6897000000000.0,2.473e+18,5006000000000.0,62080000000000.0,4.407e+21,1584.0,139.9,1564.0,179.9,0.567,0.0539,-0.8772,0.01705,-0.02608,-0.01845,0.02518,0.07936,0.05673,0.003896,0.05918,0.0,0.238,0.3953,0.2379,0.1712,0.1451,0.122,0.1227,0.1397,0.1424,0.0,-105.8,5.041,0.466,-0.03145,-0.4637,3.829,-0.1528,-0.6423,-0.1692,-0.2501,0.3359,0.007438,-0.7639,14.88,4.587,1.873,1.633,1.489,4.413,3.107,2.783,2.35,2.352,1.849,1.969,1.772,0.5195,58.51,4575.0,335100.0,77850000.0,0.2579,31.69,2072.0,200300.0,27080000.0,47.11,58.68,-3.401,1.267,0.2364,0.1379,20.97,30.02,0.006043,0.008243,0.1439,0.2382,0.005975,0.003969,168.9,62.88,280.3,799.9,655.5,938.1,849.7,910.0,54.38,58.24,Hip-Hop,100958.mp3
5.307,21620000.0,248700000.0,-467500000000000.0,-5377000000000000.0,-6.184e+16,2.022e+22,4.841e+16,5.568e+17,3.075e+25,0.7376,1206.0,7550.0,52160000000.0,463000000000.0,3755000000000.0,3.384e+18,4170000000000.0,33830000000000.0,2.801e+21,1870.0,37.26,1640.0,223.2,0.5523,0.02795,-0.9757,0.6039,-0.01994,0.1284,0.04268,0.0313,0.02471,-0.000921,-0.003458,0.0,0.02332,0.3141,0.2767,0.1932,0.1463,0.1342,0.1208,0.1056,0.09649,0.0,-103.2,12.66,0.008299,-0.2606,-0.9539,-0.8697,-3.212,-2.596,-0.501,-1.165,-0.5521,-1.85,-1.398,15.59,5.479,2.509,2.306,2.083,4.618,3.546,3.038,2.602,2.216,2.18,2.17,2.434,0.5302,27.54,1625.0,166600.0,29360000.0,0.1645,13.45,1410.0,136900.0,27130000.0,29.23,24.0,-3.451,1.278,0.2678,0.08469,10.06,5.856,0.006984,0.009443,0.0599,0.03744,0.007347,0.002354,210.6,10.17,225.1,239.2,314.3,183.0,410.4,231.6,26.26,14.82,Hip-Hop,114036.mp3
2.712,18750000.0,216400000.0,-351400000000000.0,-4057000000000000.0,-4.684e+16,1.317e+22,3.653e+16,4.217e+17,2.027e+25,0.8585,1210.0,17240.0,45350000000.0,585000000000.0,7463000000000.0,2.55e+18,5267000000000.0,67190000000000.0,4.845e+21,314.6,69.74,1570.0,222.0,0.6478,0.02304,-0.8558,0.1804,0.05859,0.02053,0.01684,0.1008,0.04194,0.05602,0.04005,0.0,0.2611,0.438,0.302,0.2139,0.2106,0.1601,0.1483,0.1421,0.1257,0.0,-119.6,8.437,-0.579,-0.2449,-0.2752,2.849,-0.651,-1.828,-0.1772,-1.286,-0.1393,-0.2727,-0.3281,19.09,6.375,2.139,1.959,1.612,4.989,3.031,3.353,2.569,2.737,2.24,2.179,2.162,0.2716,58.88,4239.0,322500.0,72260000.0,0.1597,31.46,2009.0,198200.0,26240000.0,58.31,51.74,-3.923,1.427,0.1093,0.06953,26.27,31.32,0.002385,0.004032,0.1671,0.2216,0.002683,0.001925,132.9,25.64,504.2,985.5,820.9,978.9,952.9,809.4,60.99,51.8,Hip-Hop,105450.mp3
3.58,19840000.0,228500000.0,-393600000000000.0,-4534000000000000.0,-5.223e+16,1.562e+22,4.082e+16,4.703e+17,2.387e+25,1.643,1244.0,28790.0,49370000000.0,855300000000.0,13160000000000.0,2.938e+18,7839000000000.0,120100000000000.0,9.021e+21,247.2,64.13,1525.0,258.6,0.6228,0.02958,-0.5229,-0.01523,-0.2857,-0.08255,-0.1497,-0.04037,-0.05885,-0.006082,-0.01417,0.0,0.4209,0.2798,0.2457,0.2686,0.1926,0.1662,0.1635,0.1345,0.133,0.0,-136.7,-1.913,-0.03897,-1.788,-0.6583,9.275,-0.09778,2.163,0.6139,0.5452,-0.1829,-0.689,-0.3215,43.16,7.269,2.111,1.764,1.756,3.91,3.107,2.397,2.129,2.044,2.341,1.959,2.207,0.3574,97.6,5144.0,101500.0,63760000.0,0.33,35.47,1048.0,231900.0,15600000.0,115.0,102.9,-4.538,4.295,0.09935,0.08352,60.76,49.06,0.001783,0.002973,0.4213,0.321,0.002144,0.002037,169.1,61.08,697.8,1428.0,1899.0,1533.0,1906.0,1311.0,122.0,83.92,Hip-Hop,108774.mp3
4.529,1492000.0,16520000.0,-2225000000000.0,-24640000000000.0,-272900000000000.0,6.638e+18,221700000000000.0,2455000000000000.0,9.017e+21,1.67,1206.0,15950.0,3598000000.0,43700000000.0,526800000000.0,1.61e+16,396400000000.0,4775000000000.0,2.611e+19,685.2,145.7,1611.0,189.6,0.4842,0.06149,-0.8907,0.3326,-0.0866,0.07828,0.00498,-0.03135,-0.04707,0.03412,0.03343,0.0,0.1668,0.403,0.2165,0.1798,0.1415,0.1625,0.1267,0.1253,0.1186,0.0,-106.1,4.443,-0.7957,-1.049,0.1414,-0.4772,-0.9,0.8491,-0.8494,0.5649,-0.8146,-0.6683,-0.7172,16.61,3.888,2.054,3.061,2.878,4.255,2.95,3.125,2.206,2.863,2.014,2.256,2.043,0.4524,55.53,3697.0,274200.0,57120000.0,0.3032,25.23,1677.0,119000.0,19710000.0,63.76,64.15,-4.165,1.539,0.1691,0.07854,22.64,21.03,0.002991,0.004451,0.1621,0.1897,0.004162,0.002014,197.6,40.02,322.7,362.0,707.5,657.3,896.3,695.8,57.36,44.53,Hip-Hop,007490.mp3
5.529,10720000.0,124100000.0,-115000000000000.0,-1331000000000000.0,-1.541e+16,2.465e+21,1.198e+16,1.387e+17,3.825e+24,1.741,1210.0,19500.0,25940000000.0,359200000000.0,4840000000000.0,8.345e+17,3236000000000.0,43600000000000.0,1.802e+21,1068.0,334.2,1575.0,191.1,0.5517,0.0546,-0.8057,0.2219,-0.2432,-0.02385,-0.08413,-0.0881,-0.04874,-0.008251,-0.005643,0.0,0.1723,0.29,0.1872,0.2078,0.1294,0.1335,0.09818,0.08746,0.0832,0.0,-101.5,-5.017,0.4813,-1.079,-0.1911,2.06,3.16,0.5678,0.7817,0.1049,0.4211,-0.02271,-0.3303,16.05,5.273,2.018,1.412,1.264,3.486,2.552,2.082,1.873,1.772,1.63,1.734,1.427,0.5512,71.91,4215.0,253400.0,56270000.0,0.2657,17.72,1159.0,120900.0,21550000.0,97.74,94.11,-3.829,1.342,0.1882,0.1168,33.72,26.45,0.003053,0.004028,0.2308,0.1916,0.00448,0.003256,194.1,40.44,505.0,794.2,1054.0,826.5,1348.0,812.1,86.29,51.97,Hip-Hop,060478.mp3
6.161,17420000.0,199600000.0,-303300000000000.0,-3477000000000000.0,-3.985e+16,1.056e+22,3.13e+16,3.588e+17,1.591e+25,1.338,1207.0,9199.0,42050000000.0,401200000000.0,3673000000000.0,2.197e+18,3614000000000.0,33090000000000.0,2.199e+21,2270.0,95.29,1662.0,274.0,0.5704,0.03967,-0.967,0.5354,-0.0801,0.1003,-0.02177,-0.008219,-0.01706,-0.02145,-0.04105,0.0,0.05949,0.2522,0.2495,0.184,0.1324,0.1273,0.1031,0.112,0.09688,0.0,-98.31,11.25,-1.395,0.3678,-0.2699,-2.746,-1.962,0.6818,0.4489,0.0387,-2.293,-0.6138,-0.4131,16.97,5.868,1.554,2.245,1.642,4.104,2.466,2.29,1.82,1.773,1.912,2.177,1.566,0.6157,31.36,1912.0,201000.0,35300000.0,0.2798,14.17,1139.0,117200.0,22090000.0,42.24,35.97,-3.761,1.429,0.293,0.08967,11.44,9.696,0.006053,0.01074,0.07478,0.06924,0.007435,0.002515,211.5,21.17,171.9,276.3,357.5,303.0,468.6,336.3,29.99,21.52,Hip-Hop,094465.mp3
3.671,2164000.0,24170000.0,-4681000000000.0,-52290000000000.0,-584000000000000.0,2.025e+19,470700000000000.0,5258000000000000.0,2.823e+22,1.042,1209.0,15890.0,5233000000.0,63600000000.0,768000000000.0,3.396e+16,572400000000.0,6913000000000.0,5.568e+19,735.9,61.96,1581.0,204.0,0.6029,0.04527,-0.8935,0.08427,0.06867,0.08755,0.07386,0.04662,0.0333,-0.02819,-0.04448,0.0,0.1805,0.4751,0.2698,0.2313,0.1865,0.1751,0.1515,0.1346,0.1249,0.0,-122.1,7.955,0.5818,-0.6708,-1.446,4.556,-2.9,-1.799,-2.087,1.108,3.109,2.903,1.516,37.12,7.603,2.238,2.053,2.054,5.206,2.884,2.652,3.039,2.639,2.299,2.667,2.209,0.3673,53.7,4359.0,331400.0,73190000.0,0.2274,32.14,2399.0,176300.0,31330000.0,42.25,67.8,-4.221,1.413,0.1692,0.07011,19.11,23.69,0.002636,0.004216,0.1392,0.2109,0.004259,0.00196,187.6,46.91,241.1,400.4,597.1,740.3,797.5,800.0,51.04,51.2,Hip-Hop,011776.mp3
4.414,20140000.0,231900000.0,-405600000000000.0,-4669000000000000.0,-5.376e+16,1.634e+22,4.204e+16,4.84e+17,2.493e+25,1.422,1209.0,14070.0,48700000000.0,563700000000.0,6524000000000.0,2.943e+18,5072000000000.0,58700000000000.0,4.538e+21,1620.0,55.6,1571.0,188.7,0.5516,0.03065,-0.939,-0.06977,0.06176,-0.02334,-0.04875,0.07283,-0.01902,0.02255,0.05398,0.0,0.1484,0.3529,0.2472,0.2004,0.1513,0.1501,0.119,0.1284,0.121,0.0,-119.8,3.681,-0.3121,-1.179,0.1736,3.034,1.173,0.4414,0.9289,-1.165,-0.551,0.9692,-0.2671,37.29,7.138,2.054,1.981,1.83,4.427,3.208,3.704,2.563,2.587,2.133,2.289,2.075,0.4433,50.52,4679.0,429400.0,92470000.0,0.3464,27.41,2073.0,193800.0,28380000.0,20.87,43.96,-3.319,1.387,0.249,0.1239,11.11,19.27,0.007623,0.01238,0.06934,0.1599,0.006328,0.003398,180.6,21.35,125.4,293.7,347.1,602.1,485.4,624.0,31.07,39.94,Hip-Hop,109684.mp3
5.051,11500000.0,133100000.0,-132300000000000.0,-1531000000000000.0,-1.772e+16,3.043e+21,1.378e+16,1.595e+17,4.717e+24,1.216,1209.0,13230.0,27820000000.0,313100000000.0,3523000000000.0,9.598e+17,2825000000000.0,31790000000000.0,1.407e+21,1191.0,174.7,1536.0,227.6,0.5853,0.04806,-0.929,0.2626,-0.1082,0.04566,-0.04869,0.03462,0.003666,0.01337,0.04746,0.0,0.1184,0.3987,0.27,0.2189,0.1563,0.1704,0.1636,0.1554,0.1217,0.0,-103.5,7.707,-0.02261,-1.124,-0.08877,2.179,1.063,0.2266,0.3582,1.457,0.62,0.4746,-1.198,15.93,4.882,2.063,1.655,1.701,4.663,3.289,3.027,2.224,2.105,1.91,2.087,2.006,0.506,47.81,3495.0,276300.0,57300000.0,0.2377,24.92,1980.0,148600.0,27250000.0,42.58,36.03,-3.729,1.422,0.2118,0.08991,15.31,15.02,0.00516,0.006037,0.1064,0.1526,0.005306,0.002408,162.0,34.88,205.1,311.0,478.5,469.4,665.8,516.4,42.61,33.05,Hip-Hop,064517.mp3
3.989,13630000.0,157600000.0,-185700000000000.0,-2148000000000000.0,-2.485e+16,5.06e+21,1.934e+16,2.238e+17,7.835e+24,1.128,1206.0,11310.0,32870000000.0,344100000000.0,3567000000000.0,1.344e+18,3098000000000.0,32120000000000.0,1.687e+21,1216.0,230.3,1492.0,186.0,0.5545,0.07372,-0.9679,0.2512,-0.1256,-0.0471,0.03908,0.06756,0.06522,0.1135,0.1032,0.0,0.05475,0.2578,0.2488,0.1755,0.1309,0.1397,0.1115,0.09942,0.09678,0.0,-116.7,5.61,-0.5224,0.107,-1.454,9.852,6.699,-0.6219,0.9488,0.4414,-0.3423,-0.2331,-0.6896,20.54,5.545,1.356,1.36,1.436,3.98,3.446,2.569,2.536,1.922,1.972,1.942,1.681,0.3984,38.27,3048.0,297200.0,55110000.0,0.2066,18.45,1514.0,138300.0,26660000.0,16.14,24.58,-3.501,1.172,0.2182,0.1053,8.575,9.022,0.003935,0.005715,0.05058,0.08218,0.005643,0.002811,159.1,44.73,138.0,141.2,268.0,281.9,416.9,384.0,26.68,24.57,Hip-Hop,073551.mp3
7.101,4365000.0,50280000.0,-19050000000000.0,-219400000000000.0,-2528000000000000.0,1.663e+20,1976000000000000.0,2.276e+16,2.542e+23,1.571,1207.0,18650.0,10540000000.0,142100000000.0,1875000000000.0,1.38e+17,1278000000000.0,16870000000000.0,2.828e+20,1835.0,68.35,1514.0,207.3,0.5512,0.02117,-0.87,0.01864,-0.03709,-0.05968,-0.02843,0.1014,0.0396,0.04003,0.01888,0.0,0.1836,0.3604,0.2366,0.2185,0.1886,0.139,0.1416,0.1369,0.1171,0.0,-97.98,5.702,0.0347,-1.158,-0.7953,4.907,-0.64,0.7149,0.5415,-0.7366,1.061,-0.4054,-0.1143,18.63,6.1,1.732,1.95,1.669,4.519,3.195,2.973,2.446,2.281,2.072,1.919,1.908,0.7107,61.98,4706.0,318900.0,75670000.0,0.3286,30.65,1850.0,171900.0,20330000.0,51.42,58.59,-3.413,1.178,0.2627,0.07991,22.07,24.06,0.007513,0.007395,0.1737,0.2359,0.006354,0.002348,191.5,5.055,175.8,173.4,689.8,752.0,908.5,758.7,58.15,48.56,Hip-Hop,026016.mp3
4.007,28880000.0,323000000.0,-833900000000000.0,-9328000000000000.0,-1.043e+17,4.816e+22,8.399e+16,9.394e+17,6.741e+25,1.55,1200.0,13100.0,69300000000.0,765800000000.0,8462000000000.0,6.004e+18,6922000000000.0,76500000000000.0,8.2e+21,1250.0,150.8,1651.0,272.1,0.5755,0.0535,-0.9103,0.316,0.1582,0.0299,-0.02895,-0.02528,-0.01057,0.02584,0.03515,0.0,0.1603,0.3711,0.2321,0.1788,0.1406,0.1471,0.1047,0.1103,0.1098,0.0,-115.1,8.685,0.5105,-0.4085,-0.4506,-5.038,-1.011,-0.8462,-1.958,-1.123,0.05325,-0.1485,-0.35,19.2,6.218,1.661,1.863,1.987,3.944,2.982,2.205,2.173,2.24,1.815,1.503,1.365,0.4007,43.54,2975.0,274800.0,54910000.0,0.3555,27.86,1969.0,155200.0,29240000.0,58.08,66.81,-3.966,2.057,0.2155,0.2085,19.32,21.0,0.01018,0.02135,0.1251,0.1791,0.005505,0.005708,82.95,21.47,357.6,450.3,603.7,656.2,734.4,678.3,47.0,43.41,Hip-Hop,134826.mp3
2.88,2197000.0,24630000.0,-4827000000000.0,-54120000000000.0,-606900000000000.0,2.121e+19,487300000000000.0,5464000000000000.0,2.99e+22,0.8206,1208.0,12850.0,5309000000.0,57980000000.0,633000000000.0,3.499e+16,516400000000.0,5636000000000.0,4.679e+19,679.5,74.34,1512.0,201.0,0.5103,0.0349,-0.9265,0.01708,-0.04246,0.1679,0.08426,0.1019,0.08632,0.06987,0.05727,0.0,0.1573,0.3383,0.3354,0.2008,0.1457,0.1165,0.09868,0.08738,0.07366,0.0,-133.8,11.53,-0.3689,-0.8719,-0.0173,9.257,1.46,2.812,0.09736,0.7413,0.3909,1.048,-0.1394,21.16,6.346,1.294,1.22,1.205,5.537,3.464,1.969,1.916,1.863,1.714,1.436,1.333,0.2884,43.86,3921.0,351300.0,73350000.0,0.1765,29.58,1942.0,173900.0,24280000.0,24.03,47.91,-3.806,1.232,0.1595,0.07861,12.45,20.77,0.002434,0.002523,0.08874,0.1812,0.004049,0.002254,198.8,45.07,139.2,259.9,389.2,649.1,553.5,720.0,35.42,46.08,Hip-Hop,011784.mp3
4.462,20240000.0,232800000.0,-409700000000000.0,-4712000000000000.0,-5.42e+16,1.658e+22,4.243e+16,4.88e+17,2.524e+25,1.228,1207.0,15000.0,48850000000.0,584300000000.0,6984000000000.0,2.966e+18,5267000000000.0,62950000000000.0,4.878e+21,970.2,121.6,1593.0,188.8,0.5385,0.08074,-0.9034,0.2733,-0.02749,0.02994,0.004609,0.04076,0.03045,0.04526,0.03007,0.0,0.2059,0.3766,0.257,0.2092,0.1386,0.1202,0.1068,0.1086,0.09587,0.0,-105.5,5.531,-1.034,-0.08659,-0.8466,1.705,0.6508,-2.367,-1.527,-0.6507,0.3551,-0.08099,-0.8856,14.72,5.447,1.83,2.043,2.008,3.802,2.689,2.654,2.396,2.412,2.301,2.125,2.031,0.4459,52.11,3707.0,300600.0,62760000.0,0.2461,26.31,1716.0,154800.0,24370000.0,53.24,56.2,-3.643,1.313,0.1894,0.09951,19.52,25.0,0.003964,0.005468,0.1257,0.1909,0.004766,0.002748,191.4,15.51,311.8,577.3,609.9,781.3,785.5,764.0,50.27,48.9,Hip-Hop,110082.mp3
3.086,17420000.0,199700000.0,-303400000000000.0,-3478000000000000.0,-3.987e+16,1.057e+22,3.132e+16,3.59e+17,1.592e+25,0.7061,1202.0,11700.0,41860000000.0,443600000000.0,4671000000000.0,2.188e+18,4000000000000.0,42120000000000.0,2.798e+21,470.3,41.9,1623.0,158.5,0.46,0.05249,-0.947,0.4547,-0.01683,0.1127,0.2571,0.1377,-0.007678,0.04609,0.08763,0.0,0.07887,0.2331,0.2667,0.1401,0.1199,0.1217,0.1336,0.1523,0.1311,0.0,-110.2,8.953,-0.2863,-0.445,-0.6286,6.325,-1.664,-0.1277,-1.435,-1.681,-0.3831,-1.428,-0.6702,13.42,5.028,1.59,2.165,1.687,5.054,3.428,3.611,2.729,2.858,2.958,1.883,1.771,0.3085,44.1,3116.0,308800.0,57160000.0,0.09542,16.36,1097.0,63110.0,13060000.0,51.12,54.78,-4.456,1.141,0.1342,0.0359,16.46,11.49,0.0009434,0.0007582,0.08943,0.09751,0.003381,0.001031,220.5,0.814,387.5,336.8,514.5,359.1,657.9,451.4,42.11,28.89,Hip-Hop,094467.mp3
3.778,4352000.0,50100000.0,-18940000000000.0,-218100000000000.0,-2510000000000000.0,1.649e+20,1963000000000000.0,2.26e+16,2.515e+23,1.621,1213.0,13320.0,10560000000.0,118700000000.0,1335000000000.0,1.379e+17,1072000000000.0,12050000000000.0,2.006e+20,687.2,200.9,1557.0,206.3,0.6042,0.05781,-0.9174,0.3064,-0.07226,0.04253,0.0157,0.05536,-0.008198,0.06025,0.01237,0.0,0.1215,0.3858,0.3209,0.217,0.1554,0.1407,0.1125,0.1167,0.1176,0.0,-114.2,9.314,-0.1482,-0.003,-0.4397,4.019,0.5476,-1.763,-0.2645,0.1661,0.2199,-0.4031,-1.067,20.35,7.211,1.742,1.708,1.507,3.526,4.105,2.507,2.278,1.851,2.123,1.721,2.143,0.3784,46.81,3276.0,271600.0,54580000.0,0.2938,25.28,1814.0,132800.0,24500000.0,52.74,56.94,-3.957,1.54,0.163,0.1195,18.21,17.38,0.004386,0.009215,0.1298,0.1613,0.004041,0.003214,198.6,13.37,295.3,441.9,569.0,543.1,767.2,626.5,49.1,40.1,Hip-Hop,026012.mp3
