@RELATION ./Datasets/MP3/nominalswap.arff

@ATTRIBUTE "Area Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_9" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_9" REAL
@ATTRIBUTE "Beat Sum Overall Average" REAL
@ATTRIBUTE "Beat Sum Overall Standard Deviation" REAL
@ATTRIBUTE "Compactness Overall Average" REAL
@ATTRIBUTE "Compactness Overall Standard Deviation" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation" REAL
@ATTRIBUTE "LPC Overall Average_0" REAL
@ATTRIBUTE "LPC Overall Average_1" REAL
@ATTRIBUTE "LPC Overall Average_2" REAL
@ATTRIBUTE "LPC Overall Average_3" REAL
@ATTRIBUTE "LPC Overall Average_4" REAL
@ATTRIBUTE "LPC Overall Average_5" REAL
@ATTRIBUTE "LPC Overall Average_6" REAL
@ATTRIBUTE "LPC Overall Average_7" REAL
@ATTRIBUTE "LPC Overall Average_8" REAL
@ATTRIBUTE "LPC Overall Average_9" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_0" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_1" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_2" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_3" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_4" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_5" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_6" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_7" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_8" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_9" REAL
@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_0" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_1" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_10" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_11" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_12" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_2" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_3" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_4" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_5" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_6" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_7" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_8" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_9" REAL
@ATTRIBUTE "Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Average" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Standard Deviation" REAL
@ATTRIBUTE "Relative Difference Function Overall Average" REAL
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation" REAL
@ATTRIBUTE "Root Mean Square Overall Average" REAL
@ATTRIBUTE "Root Mean Square Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Flux Overall Average" REAL
@ATTRIBUTE "Spectral Flux Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Average" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Variability Overall Average" REAL
@ATTRIBUTE "Spectral Variability Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Beat Overall Average" REAL
@ATTRIBUTE "Strongest Beat Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE "Zero Crossings Overall Average" REAL
@ATTRIBUTE "Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE genre {Hip-Hop, Pop, Soundtrack, Instrumental, Folk}
@ATTRIBUTE title STRING

@DATA
4.075,29550000.0,331300000.0,-873300000000000.0,-9790000000000000.0,-1.097e+17,5.162e+22,8.814e+16,9.881e+17,7.271e+25,1.379,1180.0,13660.0,69770000000.0,794400000000.0,9051000000000.0,6.185e+18,7133000000000.0,81280000000000.0,8.995e+21,774.8,170.8,1683.0,228.9,0.5628,0.03574,-0.9285,0.2468,-0.05514,0.05047,0.05564,0.03127,0.02778,0.03616,0.04998,0.0,0.1704,0.3155,0.2469,0.1492,0.1508,0.1444,0.125,0.1047,0.09273,0.0,-104.6,9.138,-1.122,-0.4459,-0.6439,3.784,1.442,1.674,0.6084,-0.08667,-0.01803,0.1736,-0.8132,36.19,3.569,1.757,1.523,1.392,3.106,2.184,2.189,1.76,1.62,1.451,1.639,1.472,0.4072,47.19,3512.0,311700.0,62790000.0,0.1918,22.35,1423.0,140800.0,18200000.0,42.84,34.65,-3.883,1.278,0.1629,0.06105,15.52,19.23,0.002166,0.00243,0.09894,0.1613,0.004022,0.001607,199.0,19.67,211.7,276.0,485.1,601.1,683.0,639.0,43.71,40.89,Folk,137990.mp3
2.57,189800.0,2190000.0,-36030000000.0,-415700000000.0,-4797000000000.0,1.368e+16,3738000000000.0,43130000000000.0,2.101e+19,0.5732,1206.0,6313.0,458000000.0,3840000000.0,27660000000.0,260800000000000.0,34520000000.0,248600000000.0,1.818e+17,568.7,72.09,1635.0,154.9,0.5605,0.04226,-0.9745,0.8824,0.0189,-0.05813,-0.06926,-0.007228,0.00423,-0.01182,0.01696,0.0,0.007599,0.06649,0.2563,0.1527,0.1075,0.0875,0.08204,0.08326,0.07285,0.0,-119.4,17.5,2.457,-2.85,-2.854,-7.379,-2.832,-2.545,0.1818,-3.961,0.644,-0.01802,3.252,10.34,3.455,2.131,2.543,1.95,1.901,1.941,1.912,1.725,1.924,1.722,2.353,1.782,0.2561,23.93,778.7,90510.0,15510000.0,0.07318,3.589,266.6,33090.0,6071000.0,52.28,21.85,-4.063,1.149,0.1416,0.05309,15.72,2.835,0.001143,0.0011,0.08656,0.02261,0.003689,0.001476,201.9,21.95,478.4,184.9,491.1,88.59,538.0,105.3,34.43,6.737,Folk,000715.mp3
7.887,9070000.0,103600000.0,-82270000000000.0,-939700000000000.0,-1.073e+16,1.492e+21,8461000000000000.0,9.665e+16,2.224e+24,1.104,1208.0,9107.0,21900000000.0,207700000000.0,1887000000000.0,5.96e+17,1869000000000.0,16980000000000.0,5.865e+20,2340.0,167.8,1595.0,195.4,0.5252,0.06116,-0.9447,0.7994,-0.2813,-0.007822,-0.03128,0.01009,0.0362,-0.01268,-0.01741,0.0,0.03375,0.0982,0.2539,0.1709,0.1546,0.1448,0.1134,0.09415,0.11,0.0,-82.96,9.081,-0.5014,-0.3787,-1.276,-5.832,0.8906,0.3649,2.2,0.7138,-0.37,-1.524,-0.8269,9.002,3.233,1.632,1.544,1.317,2.356,2.081,2.214,2.269,1.678,1.588,1.776,1.597,0.788,34.06,1357.0,129300.0,21730000.0,0.158,6.545,504.3,63060.0,11850000.0,75.32,31.98,-3.929,1.192,0.2954,0.0555,20.41,7.669,0.005573,0.00443,0.1358,0.05657,0.007365,0.001538,215.2,9.837,569.0,554.7,637.7,239.6,795.4,283.5,50.91,18.14,Folk,053588.mp3
5.871,12660000.0,146200000.0,-160300000000000.0,-1852000000000000.0,-2.139e+16,4.059e+21,1.667e+16,1.926e+17,6.256e+24,1.032,1177.0,12660.0,29800000000.0,332300000000.0,3702000000000.0,1.132e+18,2990000000000.0,33310000000000.0,1.624e+21,1061.0,107.9,1695.0,195.2,0.6232,0.04312,-0.9329,0.4878,-0.2319,0.01384,0.01872,-0.02787,0.008705,0.03813,-0.008099,0.0,0.0441,0.2053,0.2412,0.157,0.1121,0.08861,0.09723,0.08982,0.0826,0.0,-89.29,5.4,-0.3483,-1.193,-0.1627,0.7009,1.672,0.1865,0.04186,-2.035,-1.237,-1.136,0.148,35.8,3.207,1.632,1.773,1.337,1.892,1.694,1.858,1.61,1.507,1.492,1.582,1.364,0.5862,46.86,2870.0,263900.0,47350000.0,0.1639,9.284,973.7,99400.0,19860000.0,94.03,43.98,-4.159,1.378,0.1952,0.05557,19.26,6.487,0.00336,0.005221,0.1374,0.06411,0.004741,0.001611,216.8,19.03,309.1,265.5,601.8,202.7,860.4,260.7,55.07,16.69,Folk,069766.mp3
5.203,5706000.0,65510000.0,-32560000000000.0,-373800000000000.0,-4292000000000000.0,3.716e+20,3366000000000000.0,3.864e+16,5.623e+23,0.9996,1208.0,10190.0,13790000000.0,137300000000.0,1335000000000.0,2.36e+17,1234000000000.0,12000000000000.0,2.624e+20,1498.0,100.9,1692.0,215.8,0.6471,0.03022,-0.9695,0.3684,-0.03641,0.184,0.1142,-0.01487,-0.05203,-0.009761,-0.00568,0.0,0.05533,0.2638,0.2031,0.13,0.1298,0.1492,0.1548,0.1138,0.08642,0.0,-99.94,11.29,-0.6719,-1.007,-1.563,4.064,0.4831,3.072,0.2983,-0.9631,-0.6349,0.626,0.4369,12.25,2.975,1.76,1.633,2.192,3.041,2.112,2.205,1.851,2.007,2.024,1.743,2.065,0.5208,38.21,2975.0,311100.0,56510000.0,0.2253,14.58,1206.0,94040.0,17690000.0,39.23,27.71,-3.528,1.399,0.2399,0.1017,10.89,8.418,0.00514,0.008536,0.06515,0.07423,0.006089,0.002827,187.0,4.896,221.3,195.9,340.4,263.0,498.7,292.9,31.92,18.74,Folk,036322.mp3
2.552,12350000.0,142700000.0,-152600000000000.0,-1763000000000000.0,-2.038e+16,3.771e+21,1.588e+16,1.835e+17,5.818e+24,0.4682,1204.0,15220.0,29740000000.0,359800000000.0,4346000000000.0,1.102e+18,3237000000000.0,39100000000000.0,1.861e+21,250.1,18.17,1855.0,217.0,0.5951,0.04807,-0.891,0.262,-0.3724,0.4838,-0.1892,0.2691,-0.1039,0.1812,0.003678,0.0,0.07362,0.1444,0.14,0.09446,0.1216,0.1245,0.167,0.1426,0.1397,0.0,-110.6,4.645,-0.6107,0.2961,0.06905,1.742,-1.697,-1.761,-2.665,-2.534,-4.014,-1.408,-2.297,6.741,2.601,2.167,2.041,1.621,2.165,1.906,1.909,1.829,2.117,1.984,2.177,2.246,0.2552,55.98,3022.0,172500.0,27140000.0,0.07736,9.766,462.5,29730.0,3045000.0,72.45,46.51,-4.85,1.421,0.09682,0.03573,24.89,10.3,0.0004412,0.0005892,0.1614,0.1317,0.00241,0.0009882,190.5,5.919,393.0,270.0,777.8,322.0,1043.0,438.3,66.74,28.05,Folk,068840.mp3
4.3,20410000.0,234900000.0,-416500000000000.0,-4794000000000000.0,-5.517e+16,1.7e+22,4.316e+16,4.968e+17,2.592e+25,1.49,1208.0,10670.0,49320000000.0,500400000000.0,5013000000000.0,3.02e+18,4509000000000.0,45180000000000.0,3.533e+21,1304.0,511.3,1827.0,264.4,0.5624,0.04127,-0.9546,0.3347,0.02126,0.1174,0.1468,0.08248,0.0221,0.1082,0.05433,0.0,0.08857,0.3095,0.1887,0.1503,0.121,0.1175,0.1073,0.1031,0.09891,0.0,-105.2,10.73,-1.677,-1.139,-0.6844,4.939,2.265,1.196,-0.5847,-1.152,-1.504,-0.7328,-1.274,13.16,4.523,2.19,2.072,2.126,2.366,2.452,2.477,2.135,1.865,2.578,2.453,1.948,0.431,41.02,3087.0,302500.0,56500000.0,0.1959,19.71,1545.0,110200.0,22030000.0,33.59,31.4,-3.703,1.226,0.2137,0.09445,13.13,11.67,0.00273,0.004138,0.07102,0.1095,0.005448,0.002552,186.7,3.587,259.3,145.6,410.4,364.6,557.1,448.3,35.65,28.69,Folk,110440.mp3
3.555,47820.0,553100.0,-2288000000.0,-26470000000.0,-306100000000.0,219100000000000.0,237900000000.0,2751000000000.0,3.39e+17,1.583,1206.0,15180.0,115400000.0,1393000000.0,16800000000.0,16560000000000.0,12530000000.0,151000000000.0,2.789e+16,441.5,87.1,1831.0,228.6,0.6339,0.07459,-0.8904,0.4227,-0.347,0.1507,-0.05998,0.03644,-0.008982,0.1238,0.05138,0.0,0.1604,0.2202,0.1494,0.1581,0.1387,0.1428,0.1274,0.1358,0.0979,0.0,-101.6,4.675,-0.4727,-0.2205,-1.206,2.855,0.4617,-0.2049,0.96,0.5708,-0.1668,1.264,0.1539,12.86,2.642,1.653,1.523,1.469,3.31,2.012,2.33,1.81,1.826,1.41,1.647,1.641,0.3537,54.29,2960.0,200400.0,38330000.0,0.1922,17.59,993.0,76940.0,12080000.0,75.37,50.63,-4.821,1.516,0.119,0.06955,24.33,18.89,0.001558,0.003188,0.164,0.1595,0.00289,0.001784,205.8,33.96,330.9,326.9,760.2,590.2,1001.0,590.2,64.06,37.78,Folk,000200.mp3
2.819,8614000.0,98530000.0,-74190000000000.0,-848700000000000.0,-9709000000000000.0,1.278e+21,7642000000000000.0,8.742e+16,1.913e+24,0.6411,1210.0,10670.0,20840000000.0,211100000000.0,2103000000000.0,5.386e+17,1900000000000.0,18920000000000.0,6.215e+20,366.1,19.34,1661.0,205.2,0.5743,0.02608,-0.9691,0.4558,-0.08581,0.04626,0.02352,0.0305,0.06087,0.05117,0.05121,0.0,0.02151,0.2791,0.229,0.1524,0.1299,0.1159,0.09534,0.09759,0.09224,0.0,-111.0,10.16,-0.8479,-1.414,-1.171,2.194,2.815,1.043,0.523,-0.1301,0.1535,-1.086,-1.675,13.08,3.397,1.771,1.739,1.612,3.159,2.103,2.32,2.098,2.307,2.04,1.812,1.906,0.2823,38.71,2697.0,275200.0,49000000.0,0.116,12.0,1280.0,116100.0,22300000.0,44.58,29.41,-4.216,1.222,0.1208,0.04631,12.21,5.092,0.001347,0.001911,0.06972,0.04961,0.00306,0.001286,136.0,2.454,257.5,190.9,381.5,159.1,550.6,217.0,35.24,13.89,Folk,051333.mp3
6.091,2531000.0,28480000.0,-6405000000000.0,-72080000000000.0,-811300000000000.0,3.242e+19,649000000000000.0,7304000000000000.0,4.621e+22,0.6233,1205.0,11780.0,6097000000.0,64110000000.0,670900000000.0,4.629e+16,577000000000.0,6039000000000.0,5.733e+19,1337.0,64.64,1634.0,173.1,0.467,0.03666,-0.9185,0.713,-0.325,0.2815,-0.1907,0.007757,0.04205,0.001078,0.0408,0.0,0.04134,0.1349,0.1766,0.1799,0.1452,0.1545,0.1268,0.09965,0.09521,0.0,-87.35,5.338,-3.024,0.3084,0.7037,-2.874,1.654,1.647,-1.4,-1.957,-2.39,-1.307,-1.592,9.608,4.093,1.63,1.814,1.637,3.356,2.274,2.252,2.24,1.692,1.616,1.636,1.823,0.6077,43.61,1813.0,137400.0,21580000.0,0.1059,8.322,446.9,30690.0,5408000.0,89.13,41.45,-4.564,1.265,0.2252,0.02688,25.71,8.67,0.00376,0.002448,0.1588,0.06503,0.005578,0.0008355,220.6,1.109e-12,668.4,437.9,803.4,270.9,948.0,297.7,60.67,19.05,Folk,012514.mp3
3.311,19270000.0,222100000.0,-371300000000000.0,-4280000000000000.0,-4.934e+16,1.431e+22,3.854e+16,4.443e+17,2.192e+25,0.8406,1206.0,3663.0,46490000000.0,338600000000.0,1627000000000.0,2.687e+18,3049000000000.0,14660000000000.0,1.085e+21,1041.0,114.1,1638.0,158.0,0.5677,0.06397,-0.991,0.7712,0.1948,0.09011,0.03593,0.02987,0.03396,0.02303,-0.0006031,0.0,0.005765,0.1618,0.2225,0.1256,0.09253,0.0777,0.06751,0.06566,0.06297,0.0,-121.5,23.8,0.6022,0.01428,1.445,0.7683,2.186,-3.116,-2.075,-0.3279,-1.514,1.429,-0.1043,10.36,2.934,1.908,1.614,1.673,2.619,1.977,1.967,2.025,1.783,1.861,1.929,1.743,0.3302,13.68,398.5,42020.0,6645000.0,0.1025,2.08,125.1,13190.0,2101000.0,26.99,14.79,-4.381,1.306,0.1983,0.07157,7.918,1.728,0.001035,0.001269,0.04615,0.007916,0.005203,0.001932,215.3,6.904,250.9,139.9,247.4,54.0,296.2,68.28,18.96,4.37,Folk,107592.mp3
2.808,10840000.0,125600000.0,-117600000000000.0,-1361000000000000.0,-1.576e+16,2.55e+21,1.226e+16,1.419e+17,3.958e+24,0.8117,1196.0,6227.0,25930000000.0,217300000000.0,1564000000000.0,8.435e+17,1957000000000.0,14090000000000.0,5.89e+20,646.0,62.66,1727.0,222.2,0.5284,0.04673,-0.9862,0.5227,0.03888,0.1697,0.03999,0.02224,0.1139,0.02517,-0.01464,0.0,0.02164,0.2045,0.2147,0.1127,0.1228,0.09801,0.1057,0.08674,0.1141,0.0,-120.3,15.46,-0.08187,-0.161,-1.233,5.541,1.942,-2.104,1.335,1.605,1.593,-0.6123,0.3744,12.69,5.122,1.482,1.67,2.029,2.586,2.341,2.247,1.885,1.907,1.897,1.844,1.536,0.2799,23.87,1628.0,190900.0,32830000.0,0.09915,9.518,830.2,80740.0,14360000.0,28.23,19.68,-4.362,1.231,0.1572,0.05869,7.235,3.242,0.0009078,0.001233,0.03865,0.02243,0.004116,0.001602,209.9,12.15,169.5,92.39,226.1,101.3,318.0,172.4,20.35,11.03,Folk,061012.mp3
3.926,15780000.0,181800000.0,-249000000000000.0,-2868000000000000.0,-3.304e+16,7.857e+21,2.582e+16,2.975e+17,1.201e+25,0.9327,1206.0,12350.0,38060000000.0,414000000000.0,4491000000000.0,1.802e+18,3725000000000.0,40410000000000.0,2.449e+21,704.2,58.08,1742.0,187.4,0.5415,0.03924,-0.9322,0.3871,-0.2589,0.2638,0.112,-0.01252,0.08359,0.07706,-0.0491,0.0,0.1012,0.3357,0.2532,0.182,0.1573,0.163,0.1645,0.1534,0.1235,0.0,-104.6,9.334,-0.5932,-2.018,-0.5289,6.254,-1.861,-0.5961,1.281,0.7034,0.3973,-0.8274,0.422,12.47,3.932,2.084,2.244,2.07,3.742,2.585,2.604,2.58,2.516,2.049,2.362,2.193,0.3924,43.67,2897.0,226100.0,43350000.0,0.132,20.07,1673.0,108500.0,22720000.0,61.28,39.68,-4.403,1.157,0.1581,0.04712,17.2,12.58,0.00142,0.001539,0.1169,0.1431,0.003937,0.001258,185.3,19.74,300.5,230.5,537.4,393.1,754.5,493.5,48.29,31.59,Folk,085968.mp3
2.125,22420000.0,257300000.0,-502400000000000.0,-5767000000000000.0,-6.619e+16,2.253e+22,5.193e+16,5.96e+17,3.406e+25,1.723,1212.0,14000.0,54350000000.0,625600000000.0,7205000000000.0,3.655e+18,5597000000000.0,64450000000000.0,5.561e+21,139.1,41.69,1643.0,215.9,0.6239,0.07216,-0.9178,0.3493,-0.033,0.09166,0.07592,-0.03346,0.04408,0.04438,-0.001976,0.0,0.1753,0.3205,0.2378,0.1749,0.1553,0.1888,0.1541,0.1192,0.103,0.0,-125.9,8.116,-1.793,-2.043,-1.62,2.893,1.498,3.49,1.148,-0.7986,0.4781,0.2075,-1.28,25.03,5.557,1.748,1.834,1.655,4.872,2.865,2.427,2.026,2.038,2.221,2.267,1.835,0.2137,50.49,3495.0,308800.0,60760000.0,0.2039,22.16,1414.0,126900.0,20550000.0,50.38,49.11,-5.161,1.533,0.08597,0.07437,19.05,21.41,0.0008305,0.002237,0.1182,0.1587,0.002136,0.001869,174.8,64.75,344.6,620.6,595.4,669.1,721.1,670.9,46.15,42.93,Folk,115930.mp3
3.057,12210000.0,141200000.0,-149200000000000.0,-1724000000000000.0,-1.993e+16,3.643e+21,1.552e+16,1.794e+17,5.626e+24,1.209,1208.0,7735.0,29500000000.0,264900000000.0,2184000000000.0,1.081e+18,2383000000000.0,19640000000000.0,9.248e+20,584.0,81.8,1750.0,215.1,0.5869,0.07048,-0.9783,0.657,0.04665,0.05659,0.03659,-0.0864,-0.02688,0.01707,-0.001388,0.0,0.0197,0.2149,0.1703,0.1685,0.1352,0.1258,0.1024,0.08118,0.1057,0.0,-110.9,15.41,-1.553,0.1619,0.3889,0.6706,0.8143,3.217,1.31,-1.149,-0.3703,-0.4571,-1.165,13.19,3.392,1.99,1.931,1.688,3.108,2.01,2.121,2.044,1.906,1.629,1.457,1.608,0.3063,28.8,1725.0,203000.0,35750000.0,0.145,8.715,911.5,91860.0,17410000.0,39.69,24.95,-4.269,1.317,0.1558,0.07748,11.56,5.466,0.001412,0.002284,0.06535,0.03864,0.004042,0.002161,195.6,21.06,301.3,261.8,361.2,170.8,444.0,208.3,28.42,13.33,Folk,067766.mp3
0.7721,10830000.0,125500000.0,-117200000000000.0,-1358000000000000.0,-1.574e+16,2.538e+21,1.223e+16,1.417e+17,3.949e+24,0.6836,1218.0,4569.0,26380000000.0,202300000000.0,1146000000000.0,8.57e+17,1824000000000.0,10340000000000.0,4.314e+20,73.99,28.1,1730.0,216.0,0.5716,0.1123,-0.9843,0.8016,0.09581,0.001732,0.005775,-0.004475,-0.01439,-0.004627,0.01482,0.0,0.01396,0.1632,0.2973,0.1868,0.1509,0.1101,0.08869,0.08872,0.08338,0.0,-165.1,23.94,-0.7796,-0.5082,-1.494,-0.7083,-1.159,-0.398,1.861,-2.214,-0.8071,-0.57,-1.421,24.53,6.451,2.473,1.883,2.639,6.487,2.774,3.115,2.402,2.635,2.189,2.07,2.681,0.07768,17.74,516.3,58610.0,10100000.0,0.07898,4.659,441.7,56040.0,9969000.0,29.21,17.98,-6.641,1.806,0.04599,0.04353,11.08,4.354,0.0001051,0.0004875,0.06141,0.0268,0.001204,0.001143,189.7,56.72,308.7,166.0,346.3,136.1,373.7,156.5,23.91,10.02,Folk,061007.mp3
4.527,22570000.0,258900000.0,-509200000000000.0,-5842000000000000.0,-6.702e+16,2.298e+22,5.26e+16,6.034e+17,3.47e+25,1.233,1209.0,13040.0,54590000000.0,607100000000.0,6749000000000.0,3.695e+18,5464000000000.0,60740000000000.0,5.242e+21,1016.0,265.6,1683.0,252.4,0.5003,0.04013,-0.9305,0.4439,-0.1692,-0.06649,-0.01845,0.04838,-0.03823,-0.0878,-0.001384,0.0,0.07043,0.2865,0.309,0.1915,0.1459,0.1307,0.156,0.1439,0.1275,0.0,-103.8,6.567,1.318,-0.526,-0.7516,4.407,5.119,0.8423,-0.5541,-0.3545,3.39,-1.513,-1.847,15.23,4.948,2.137,2.439,2.122,2.6,2.242,2.446,2.089,2.659,3.122,2.617,1.978,0.4525,44.81,3094.0,299300.0,55760000.0,0.2042,15.19,1197.0,109600.0,21050000.0,48.58,40.56,-3.828,1.358,0.2035,0.08369,18.19,13.53,0.00288,0.004116,0.1236,0.108,0.005127,0.002311,211.8,15.92,418.5,575.3,568.3,422.9,845.3,502.0,54.1,32.13,Folk,116449.mp3
3.002,26370000.0,297000000.0,-695300000000000.0,-7831000000000000.0,-8.82e+16,3.667e+22,7.051e+16,7.942e+17,5.239e+25,1.131,1206.0,8189.0,63600000000.0,573900000000.0,4864000000000.0,5.031e+18,5164000000000.0,43760000000000.0,4.333e+21,533.7,109.7,1656.0,177.4,0.5216,0.08829,-0.9655,0.7883,-0.1418,-0.06138,0.03629,0.1011,0.0894,0.02495,0.01765,0.0,0.02265,0.1484,0.2866,0.1577,0.1279,0.1332,0.1315,0.1205,0.09435,0.0,-111.5,14.73,0.03981,-1.63,-2.055,-2.294,2.924,-2.254,-1.106,-1.41,-1.03,-0.4694,-0.2883,16.85,6.052,2.074,2.268,2.388,3.189,2.81,3.465,2.618,2.259,2.168,2.617,2.944,0.3006,29.59,1303.0,137800.0,23920000.0,0.1254,10.03,884.2,96030.0,17970000.0,51.65,27.18,-4.824,1.142,0.1419,0.05329,16.21,6.008,0.0007981,0.0011,0.09076,0.04308,0.003661,0.001398,220.3,2.481,462.9,295.7,506.7,187.7,596.8,244.0,38.19,15.62,Folk,127267.mp3
5.79,6487000.0,74380000.0,-42090000000000.0,-482500000000000.0,-5532000000000000.0,5.461e+20,4344000000000000.0,4.98e+16,8.228e+23,1.164,1207.0,11400.0,15660000000.0,163700000000.0,1695000000000.0,3.049e+17,1473000000000.0,15260000000000.0,3.783e+20,1240.0,140.0,1785.0,206.4,0.4458,0.0475,-0.9152,0.8246,-0.3715,0.2119,0.01757,-0.0145,-0.0338,0.02183,0.06383,0.0,0.03233,0.08041,0.1732,0.1714,0.1396,0.1307,0.1304,0.1072,0.09587,0.0,-88.22,4.29,-1.441,-0.5148,-0.2767,-6.33,-0.7532,-1.196,-1.804,-1.686,0.08283,-0.6651,-0.02739,11.03,4.176,1.757,1.519,1.978,2.755,2.088,2.617,2.317,2.156,1.918,1.961,1.824,0.5789,41.65,1397.0,111900.0,17680000.0,0.1623,6.824,370.6,30590.0,5335000.0,92.25,34.71,-4.28,1.169,0.2175,0.05458,28.78,6.344,0.002838,0.002312,0.1632,0.04639,0.00542,0.001444,214.5,16.48,867.6,379.5,899.5,198.2,1014.0,217.2,64.87,13.9,Folk,040231.mp3
