@RELATION ./mp3train.arff

@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "Partial Based Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_0" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_1" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_10" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_11" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_12" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_2" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_3" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_4" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_5" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_6" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_7" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_8" REAL
@ATTRIBUTE "Running Mean of MFCC Overall Average_9" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_0" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_1" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_10" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_11" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_12" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_2" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_3" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_4" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_5" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_6" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_7" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_8" REAL
@ATTRIBUTE "Standard Deviation of MFCC Overall Average_9" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE genre STRING
@ATTRIBUTE title STRING

@DATA
-105.6,3.021,-0.1367,-0.581,-0.547,0.8103,3.993,1.647,0.1761,1.011,1.26,-0.135,-1.146,1.927,-105.4,2.99,-0.1131,-0.5779,-0.4262,0.8635,4.095,1.685,0.2338,1.005,1.337,-0.09616,-1.197,1054.0,?,?,?,?,?,40.92,?,?,9.923,?,?,?,218.1,'[\'Pop\']',012530.mp3
-90.13,2.985,-0.6539,0.2976,0.5021,2.171,0.8932,-0.2409,1.581,1.723,-0.5331,-0.1715,-0.5939,2.09,-89.39,2.864,-0.5785,0.3204,0.5574,2.187,1.07,-0.2451,1.644,1.654,-0.5957,-0.05394,-0.553,893.8,28.47,?,?,?,?,?,?,?,?,?,?,?,222.3,'[\'Pop\']',073792.mp3
-100.4,9.638,-0.2741,-1.065,-0.8592,2.209,1.064,0.4697,0.3772,-0.5357,-0.6148,-0.7064,0.00418,1.155,-100.6,9.572,-0.3162,-1.151,-0.9205,2.249,1.159,0.4148,0.2971,-0.5523,-0.6584,-0.7051,-0.02104,1006.0,95.63,?,?,?,?,?,?,?,?,?,?,?,200.9,'[\'Pop\']',148611.mp3
-119.7,11.7,-0.2091,-0.2762,0.05744,3.406,2.091,0.5665,-0.2485,0.813,0.08736,-1.267,0.02483,0.884,-119.0,11.85,-0.1901,-0.2828,-0.0003946,3.268,2.04,0.6346,-0.2351,0.7973,-0.01411,-1.336,0.01544,1190.0,118.4,?,?,?,32.45,?,?,?,?,?,13.19,?,205.1,'[\'Pop\']',016340.mp3
-117.5,7.629,0.161,-0.5888,-0.8769,5.314,4.118,1.672,0.4775,-0.4669,0.0741,0.8233,0.243,?,-116.1,7.868,0.1847,-0.5557,-0.9147,5.123,4.087,1.644,0.4879,-0.4697,0.08697,0.8133,0.2411,1161.0,78.53,?,?,?,51.08,40.77,?,?,?,?,?,?,162.1,'[\'Pop\']',007527.mp3
-86.01,4.956,-0.3564,-1.968,-0.8929,1.332,-0.3218,-0.9095,1.266,0.1252,0.9302,0.3444,0.08686,?,-86.19,4.849,-0.4999,-1.948,-0.9275,1.368,-0.2438,-0.9111,1.132,0.08744,0.9707,0.3357,-0.03936,861.8,?,?,?,?,?,?,?,11.09,?,?,?,?,436.9,'[\'Pop\']',145711.mp3
-100.7,2.747,-1.563,-1.529,-0.2188,2.616,1.13,1.442,1.383,0.3839,1.195,-0.4349,-0.8322,0.8256,-101.7,2.991,-1.741,-1.668,-0.1917,2.859,1.076,1.399,1.452,0.4932,1.284,-0.3657,-0.836,1016.0,?,?,?,?,28.43,?,?,?,?,?,?,?,138.8,'[\'Pop\']',047896.mp3
-89.65,3.028,-1.173,-1.219,0.8113,0.5485,1.484,-0.4308,-0.1514,1.489,0.3613,0.2735,-0.3589,2.132,-89.2,2.94,-1.175,-1.32,0.7794,0.5472,1.476,-0.4763,-0.1988,1.437,0.3404,0.3133,-0.2916,892.0,29.27,11.65,?,?,?,?,?,?,?,?,?,?,372.4,'[\'Pop\']',127182.mp3
-90.52,6.774,-0.7612,0.325,0.3089,-2.483,0.4779,-0.4339,0.8594,0.3458,-0.1572,-0.5621,-0.9924,1.346,-89.89,6.671,-0.7759,0.3175,0.3727,-2.473,0.4475,-0.4706,0.8957,0.4279,-0.1287,-0.5733,-1.073,898.9,66.65,?,?,?,24.58,?,?,?,?,?,?,?,177.9,'[\'Pop\']',142551.mp3
-82.27,5.456,-1.14,-0.2726,-0.5947,0.4291,2.594,-0.7923,1.421,-1.052,-0.6066,0.5199,-1.048,2.645,-82.5,5.576,-1.159,-0.3399,-0.657,0.4963,2.585,-0.793,1.417,-1.151,-0.5738,0.5673,-1.024,825.0,55.68,11.49,?,?,?,25.79,?,14.08,?,?,?,?,288.7,'[\'Pop\']',138039.mp3
-120.7,9.08,0.2305,-0.1412,-0.2135,3.911,2.282,2.682,2.381,0.3616,0.111,-0.7514,0.2132,0.8008,-120.4,9.062,0.349,-0.06021,-0.2467,3.993,2.282,2.772,2.429,0.385,0.09619,-0.8492,0.2505,1204.0,90.52,?,?,?,?,?,27.57,?,?,?,?,?,216.0,'[\'Pop\']',066783.mp3
-122.4,16.76,-0.897,0.08007,-0.6474,1.876,0.8734,2.128,0.2227,0.5309,0.6278,-0.8064,0.8424,0.6628,-124.7,17.11,-0.8877,0.1369,-0.6202,2.136,0.818,2.208,0.2205,0.554,0.5783,-0.8151,0.8559,1247.0,171.0,?,?,6.018,?,?,?,?,?,?,?,?,193.3,'[\'Pop\']',122475.mp3
-111.0,9.921,0.04377,-1.188,0.3138,-4.721,-3.476,0.03665,-1.007,2.433,-2.251,-1.23,-0.8462,1.983,-110.2,9.685,-0.05642,-1.259,0.3869,-4.708,-3.525,0.08545,-1.031,2.451,-2.221,-1.248,-0.9321,1102.0,96.74,?,?,?,47.01,35.19,?,?,24.42,22.13,?,?,581.9,'[\'Pop\']',027550.mp3
-109.6,7.955,0.1353,-0.6924,-1.05,4.787,3.504,0.4667,0.5584,1.492,-0.0217,-0.9968,-0.2393,1.199,-109.9,7.931,0.1632,-0.7001,-1.106,4.791,3.501,0.4605,0.6322,1.667,-0.01117,-1.071,-0.2179,1099.0,79.24,?,?,?,47.84,34.94,?,?,?,?,?,?,196.2,'[\'Pop\']',046736.mp3
-127.4,3.457,-0.1302,-0.3117,0.5128,3.069,-0.4265,0.9433,0.8055,0.1932,0.4044,-0.5265,0.1797,2.274,-127.9,3.373,-0.09164,-0.2559,0.6819,2.88,-0.3003,1.053,0.9425,0.228,0.2769,-0.6074,0.1225,1279.0,?,?,?,?,?,?,?,?,?,?,?,?,439.5,'[\'Pop\']',019760.mp3
-84.31,5.013,-0.5444,0.346,0.7687,1.059,-0.2994,0.6805,0.2405,1.074,-0.6536,-0.9136,-0.6143,2.155,-83.98,4.861,-0.5599,0.4722,0.8611,1.082,-0.3394,0.7257,0.3506,1.104,-0.6895,-0.8972,-0.6967,839.8,48.52,?,?,?,?,?,?,?,?,?,?,?,432.1,'[\'Pop\']',021232.mp3
-81.56,5.672,0.5636,-0.4375,-0.8895,-0.721,-1.047,-0.7327,1.297,0.242,-0.03153,-0.743,-0.5692,2.34,-80.75,5.533,0.6751,-0.4212,-0.9008,-0.796,-1.093,-0.6712,1.271,0.3257,-0.01503,-0.7717,-0.4839,807.5,55.26,?,?,?,?,?,?,?,?,?,?,?,522.2,'[\'Pop\']',085952.mp3
-92.75,8.96,0.122,0.04558,-1.067,2.584,1.426,0.7288,0.4803,-0.1646,-0.2615,0.4915,-0.6429,?,-91.5,8.907,0.145,0.04192,-1.065,2.639,1.354,0.594,0.4788,-0.2046,-0.2528,0.5215,-0.6026,914.9,89.01,?,?,?,?,?,?,?,?,?,?,?,189.3,'[\'Pop\']',148608.mp3
-150.0,-0.968,-0.8137,-0.2124,-0.6553,-0.6814,-4.023,-1.674,-3.307,-2.0,-0.2753,-0.5931,-1.003,?,-146.2,-0.2617,-0.7793,-0.3235,-0.6734,-0.6624,-4.148,-2.243,-3.383,-1.789,-0.4307,-0.6431,-1.074,1462.0,?,?,?,?,?,41.43,?,33.79,17.8,?,?,?,464.8,'[\'Pop\']',062448.mp3
-81.6,5.868,0.05683,-0.6212,-0.4397,3.232,2.632,-1.416,1.576,-2.5,-0.006689,0.2396,-2.275,2.413,-81.6,6.016,0.05107,-0.6129,-0.4503,3.177,2.691,-1.367,1.626,-2.513,-0.1263,0.21,-2.249,815.9,60.1,?,?,?,31.7,26.85,13.51,16.16,25.07,?,?,22.45,276.5,'[\'Pop\']',138040.mp3
-116.7,8.951,0.03861,-0.09642,-0.3349,2.033,2.071,-3.198,3.322,1.994,0.4866,-0.7683,0.02736,?,-115.6,8.765,0.04345,-0.1041,-0.3387,1.87,2.075,-3.277,3.387,1.91,0.4589,-0.7572,0.017,1156.0,87.55,?,?,?,18.27,20.65,32.67,33.81,18.98,?,?,?,188.4,'[\'Pop\']',012551.mp3
-77.97,-5.135,0.3196,-0.1056,-0.2194,4.638,1.031,0.3629,4.602,0.2604,1.112,0.7874,-1.024,5.387,-77.9,-5.108,0.2973,-0.09202,-0.24,4.685,1.042,0.345,4.628,0.2481,1.159,0.824,-1.076,779.0,51.05,?,?,?,46.82,10.29,?,46.25,?,11.51,8.112,?,535.7,'[\'Pop\']',131451.mp3
-117.7,3.054,-2.319,-1.763,-1.221,0.806,1.031,0.9735,0.0732,-1.359,-1.805,-2.353,-2.675,1.883,-118.0,3.253,-2.291,-1.702,-1.079,0.8421,1.087,1.011,-0.04227,-1.277,-1.744,-2.342,-2.689,1180.0,?,22.85,?,?,?,?,?,?,12.54,?,?,26.81,552.9,'[\'Pop\']',131444.mp3
-129.6,13.9,-0.3348,-0.7663,0.07692,-0.6051,-0.671,-1.861,-0.1251,0.2038,1.558,-1.237,-1.312,1.045,-130.6,14.2,-0.3697,-0.7489,0.126,-0.5651,-0.7108,-1.747,-0.1167,0.1594,1.565,-1.309,-1.365,1306.0,141.9,?,?,?,?,?,?,?,?,?,?,?,310.6,'[\'Pop\']',022097.mp3
-115.9,4.152,-0.06284,-0.5746,-0.6692,0.3308,-0.9483,0.1401,0.4185,0.22,-0.4969,-0.6426,-1.069,3.307,-115.6,4.246,-0.05673,-0.6183,-0.6992,0.3221,-0.9298,0.1799,0.415,0.2103,-0.4838,-0.6466,-1.057,1156.0,42.29,?,?,?,?,8.97,?,?,?,?,?,10.47,333.7,'[\'Pop\']',113933.mp3
-80.23,2.556,-0.9115,-0.7791,-0.5132,3.656,2.026,1.084,2.062,-0.4778,0.3571,-0.3357,-0.8408,2.403,-79.85,2.586,-0.9257,-0.8002,-0.6087,3.756,1.948,0.9876,1.984,-0.4669,0.3539,-0.34,-0.8298,798.5,?,?,?,?,37.45,19.33,?,19.74,?,?,?,?,229.2,'[\'Pop\']',127298.mp3
-84.87,3.261,-0.6617,-1.092,-0.59,-1.599,2.048,1.018,1.65,0.8401,2.127,-0.3293,-0.7953,2.272,-85.04,3.55,-0.7704,-1.121,-0.5215,-1.646,1.971,1.005,1.726,0.8457,2.159,-0.3686,-0.9088,850.4,?,?,?,?,?,19.6,?,17.17,?,21.52,?,?,357.6,'[\'Pop\']',127908.mp3
-90.86,3.95,-0.531,-0.7216,-0.8005,0.133,0.251,-0.3992,1.298,0.0839,-0.7233,-0.2183,-1.383,1.963,-88.1,3.794,-0.611,-0.7873,-0.7133,0.247,0.3037,-0.3706,1.304,0.1966,-0.8678,-0.1078,-1.3,880.9,37.75,?,?,?,?,?,?,?,?,?,?,?,453.2,'[\'Pop\']',108457.mp3
-108.6,5.986,1.146,0.747,-0.07308,2.164,1.302,1.283,0.1064,0.03707,-2.361,-0.7163,0.2123,0.9373,-108.7,6.041,1.17,0.7204,-0.1582,2.252,1.321,1.225,0.1671,0.006798,-2.389,-0.6785,0.2841,1087.0,60.26,?,?,?,?,12.86,?,?,?,23.78,?,?,208.2,'[\'Pop\']',064365.mp3
-103.5,14.34,-0.2689,-0.0001669,0.01352,2.193,1.536,0.6393,-0.3762,-2.689,0.05273,-0.6453,-2.141,0.8631,-104.2,14.64,-0.2734,0.03164,0.07912,2.331,1.732,0.7589,-0.3391,-2.716,-0.1321,-0.6241,-2.194,1042.0,146.3,?,?,?,23.18,?,?,?,27.1,?,?,21.86,304.9,'[\'Pop\']',087191.mp3
-75.45,3.057,-1.079,-0.3359,-0.5724,1.514,2.534,0.2745,0.7114,0.7525,-1.42,0.5488,-0.7452,2.806,-75.25,3.118,-1.102,-0.3308,-0.5656,1.48,2.476,0.3094,0.7585,0.7775,-1.464,0.4916,-0.7799,752.4,31.09,?,?,?,14.61,24.67,?,?,?,14.55,?,?,316.4,'[\'Pop\']',127269.mp3
-81.96,5.052,0.4033,-0.7276,-0.9662,0.4732,-1.139,-0.4236,0.8518,0.6698,0.00535,-0.8231,0.2299,2.062,-81.02,4.97,0.4828,-0.6348,-0.9639,0.3616,-1.176,-0.377,0.81,0.6336,-0.02739,-0.8913,0.2392,810.1,49.63,?,?,?,?,11.56,?,?,?,?,?,?,458.8,'[\'Pop\']',070425.mp3
-87.33,4.151,-0.794,-0.7581,-0.7708,-2.975,-1.619,1.022,0.9159,1.012,-0.1498,-0.4444,-0.7805,?,-86.56,4.13,-0.7842,-0.7283,-0.7717,-3.059,-1.651,1.047,0.9493,1.018,-0.2241,-0.5575,-0.8466,865.6,41.23,?,?,7.605,30.52,16.42,10.35,9.375,10.06,?,?,8.342,416.5,'[\'Pop\']',058115.mp3
-98.71,12.25,0.04779,-0.2655,-1.012,2.952,2.09,-2.0,1.088,1.663,-0.5868,-0.2803,-0.6098,1.152,-97.73,12.17,0.1034,-0.2704,-0.9969,2.95,2.176,-2.286,0.995,1.633,-0.6445,-0.2382,-0.5833,977.2,121.7,?,?,?,?,?,?,?,16.24,?,?,?,249.1,'[\'Pop\']',127276.mp3
-92.83,7.285,-1.549,-1.214,-0.9628,0.801,0.6526,-0.8822,1.654,-0.5229,0.8555,1.221,-2.263,1.597,-92.73,7.54,-1.613,-1.33,-1.059,0.6894,0.567,-0.8344,1.585,-0.5925,0.9911,1.356,-2.293,927.2,75.33,16.03,?,?,?,?,?,?,?,?,?,?,244.2,'[\'Pop\']',127185.mp3
-102.2,11.85,0.9674,-0.619,-0.8432,1.968,0.5302,0.1283,1.293,-0.1474,-0.3589,-1.436,0.1431,1.134,-102.8,11.92,0.9533,-0.6016,-0.7997,1.921,0.5522,-0.05717,1.346,-0.1369,-0.4412,-1.42,0.2156,1028.0,119.2,9.402,?,?,?,?,?,13.3,?,?,14.09,?,181.4,'[\'Pop\']',148612.mp3
-117.0,9.252,1.187,0.7147,0.6806,0.1079,1.971,0.386,-0.7771,-0.00284,0.4899,-1.22,-0.8887,1.542,-116.7,9.378,1.226,0.7314,0.7348,-0.08311,2.039,0.4635,-0.8259,0.00537,0.4775,-1.144,-0.9531,1167.0,93.72,12.16,?,?,?,20.26,?,?,?,?,?,?,288.0,'[\'Pop\']',051272.mp3
-89.47,7.674,-0.8115,-0.8634,-1.131,6.181,3.01,-2.86,-0.8454,0.788,-0.9298,0.384,-0.9781,1.212,-88.5,7.55,-0.8104,-0.9164,-1.169,6.193,2.939,-2.892,-0.8175,0.7077,-0.8957,0.4922,-0.9613,885.0,75.46,?,?,11.62,61.86,29.32,28.82,?,?,8.809,?,?,199.9,'[\'Pop\']',127271.mp3
-95.81,7.149,0.2402,-1.172,-2.226,-5.617,-3.481,-2.983,-0.5167,-4.563,-3.095,-4.446,-0.9895,1.776,-95.55,7.103,0.303,-1.314,-2.111,-5.734,-3.457,-3.075,-0.4984,-4.689,-2.935,-4.642,-0.9903,955.5,70.99,?,?,21.02,57.3,34.48,30.67,?,46.81,29.16,46.35,?,658.4,'[\'Pop\']',122498.mp3
-84.32,4.636,0.362,-0.1691,-1.011,0.8655,1.007,0.0476,1.624,1.465,-0.4292,0.8304,-1.21,?,-83.77,4.566,0.3284,-0.2088,-1.052,0.8192,0.8782,0.1814,1.619,1.447,-0.3677,0.8284,-1.209,837.7,45.59,?,?,10.42,?,?,?,16.11,14.37,?,8.142,12.0,273.1,'[\'Pop\']',127275.mp3
-86.58,7.815,-0.2815,0.4303,-2.041,3.953,1.359,-0.2106,0.3482,-1.645,2.393,-0.8628,1.262,?,-85.42,7.951,-0.4122,0.4332,-1.964,4.024,1.286,-0.2678,0.3186,-1.691,2.454,-0.8725,1.235,854.1,79.38,?,?,19.55,40.15,?,?,?,?,24.45,?,?,160.1,'[\'Pop\']',129374.mp3
-119.7,6.209,-2.183,-2.541,-1.231,-3.46,1.664,4.173,2.318,-1.509,-0.4361,-0.9406,-1.437,0.8265,-120.6,5.544,-2.765,-2.629,-1.773,-3.545,1.349,4.449,2.337,-1.383,-0.2664,-0.9121,-1.697,1206.0,?,?,?,?,?,?,?,?,?,?,?,?,473.4,'[\'Pop\']',122579.mp3
-90.2,2.459,-0.3611,-1.204,-1.104,3.01,4.156,-1.993,-0.7632,-0.1377,-1.391,0.08152,-0.3634,2.839,-89.94,2.514,-0.287,-1.153,-1.133,3.0,4.137,-2.016,-0.7407,-0.1147,-1.455,-0.03567,-0.3669,899.4,24.97,?,?,?,29.9,41.33,?,?,?,?,?,?,406.8,'[\'Pop\']',051120.mp3
-88.49,6.405,-0.4371,-0.5948,-0.2629,5.239,1.014,0.1055,-0.3927,0.1806,0.3011,0.02468,-0.3943,1.495,-88.25,6.388,-0.4374,-0.5956,-0.283,5.387,0.9843,0.0809,-0.3657,0.1335,0.2577,0.04655,-0.4046,882.5,63.81,?,?,?,53.78,?,?,?,?,?,?,?,254.3,'[\'Pop\']',152324.mp3
-115.9,5.514,0.1023,-0.532,-0.1089,-0.4398,1.686,1.061,0.5012,-0.01295,1.099,-0.5248,-0.3042,2.363,-115.8,5.49,0.1013,-0.5155,-0.1187,-0.5126,1.741,1.069,0.4688,-0.09554,1.002,-0.5065,-0.4027,1158.0,54.84,?,?,?,?,17.34,10.52,?,?,?,?,?,277.2,'[\'Pop\']',090828.mp3
-113.7,15.1,-1.068,-1.05,-0.7841,2.884,1.663,-0.1125,0.6582,-0.1033,-0.8231,-0.3369,0.1841,0.7232,-113.7,15.19,-1.052,-1.09,-0.7777,2.982,1.656,-0.09938,0.6367,-0.1288,-0.8357,-0.3033,0.1925,1137.0,151.8,?,?,?,29.71,?,?,?,?,?,?,?,165.0,'[\'Pop\']',054237.mp3
-123.4,17.35,0.1674,-1.739,-2.33,4.861,1.823,-1.219,-0.7576,0.326,0.8202,0.146,0.1702,0.503,-122.3,16.88,0.1994,-1.843,-2.473,4.951,1.909,-1.36,-0.8534,0.4085,0.7683,0.1809,0.1565,1223.0,168.7,?,18.34,24.69,49.37,?,?,?,?,?,?,?,197.5,'[\'Pop\']',127279.mp3
-102.6,6.679,-0.9067,-0.5083,-0.8231,2.963,-0.5382,-0.8825,-0.3954,1.132,-1.075,-0.6818,-1.09,2.418,-102.3,6.248,-0.98,-0.4179,-0.8362,3.445,-0.4182,-1.048,-0.3985,1.265,-1.188,-0.5892,-1.312,1023.0,62.37,?,?,?,?,?,?,?,?,?,?,?,373.6,'[\'Pop\']',122499.mp3
-99.18,6.974,-0.4539,0.02469,0.2911,6.358,0.1411,1.693,0.2018,0.4578,0.1402,-0.5077,0.1215,0.9446,-98.65,6.873,-0.4993,0.05942,0.3583,6.344,0.02321,1.805,0.2496,0.5001,0.1604,-0.5073,0.1659,986.5,68.65,?,?,?,63.4,?,17.95,?,?,?,?,?,203.6,'[\'Pop\']',063226.mp3
-116.9,5.899,0.838,0.3018,-0.06619,-6.395,-4.338,-2.515,1.848,-0.7481,0.348,1.246,1.345,1.707,-116.9,6.007,0.6647,0.2813,-0.02181,-6.646,-4.302,-2.528,1.745,-0.7202,0.2603,1.191,1.183,1169.0,?,?,?,?,66.36,?,25.16,?,?,?,?,?,699.1,'[\'Pop\']',027552.mp3
-88.03,8.879,-0.1163,-0.2407,-0.3932,0.1384,-2.091,1.075,0.6562,0.5503,-0.7443,-1.785,-0.9473,1.834,-88.53,8.796,-0.1605,-0.1971,-0.3781,0.1312,-2.14,1.206,0.6836,0.6275,-0.7959,-1.797,-0.9611,885.3,87.88,?,?,?,?,21.33,?,?,?,?,17.89,9.484,193.0,'[\'Pop\']',126427.mp3
-106.3,8.554,-1.321,-0.1806,-0.4255,1.448,0.07472,-0.577,0.9177,-0.5511,-0.7475,-0.2472,-0.8787,1.609,-105.5,8.511,-1.377,-0.1926,-0.433,1.634,0.05413,-0.53,0.8357,-0.5376,-0.825,-0.213,-0.9021,1055.0,85.03,?,?,?,?,?,?,?,?,?,?,?,294.7,'[\'Pop\']',104065.mp3
-121.9,4.023,-0.3527,-0.4738,-0.6801,0.7393,1.065,0.518,1.551,1.232,0.9238,-0.5457,-1.083,?,-122.2,4.074,-0.3388,-0.4602,-0.6846,0.7418,0.9718,0.4747,1.56,1.24,0.906,-0.5399,-1.093,1222.0,40.32,?,?,6.686,?,?,?,15.46,12.24,?,?,?,179.0,'[\'Pop\']',012518.mp3
-111.4,6.254,-0.5318,-1.024,-1.171,3.847,2.494,-0.1505,1.9,-1.006,-0.945,0.1597,-1.112,1.166,-109.8,6.005,-0.4693,-0.9659,-1.152,3.885,2.424,-0.209,1.783,-1.028,-0.9876,0.03511,-1.09,1098.0,59.94,?,?,?,38.71,?,?,17.72,?,?,?,?,201.2,'[\'Pop\']',128484.mp3
-107.8,2.78,-0.08551,-0.9149,0.08844,2.023,0.6322,-0.3846,0.4805,1.495,-0.3697,-0.4933,-0.08647,2.541,-108.0,2.977,-0.1028,-0.8832,0.05383,2.062,0.6087,-0.3817,0.4966,1.546,-0.3448,-0.4816,-0.06119,1080.0,29.59,?,8.667,?,20.41,?,?,?,15.34,?,?,?,244.7,'[\'Pop\']',029271.mp3
-115.3,4.725,0.5131,0.2222,-0.1159,2.022,1.522,-0.6414,1.876,0.9075,-1.13,0.1057,-0.6082,?,-115.6,5.277,0.4739,0.218,-0.08848,1.987,1.598,-0.6336,2.05,1.04,-1.132,0.1686,-0.6817,1156.0,?,?,?,?,19.3,?,?,?,?,11.11,?,?,264.3,'[\'Pop\']',107048.mp3
-93.87,11.77,-0.8277,-0.2406,-0.04818,2.768,2.54,0.4588,1.626,0.6732,0.4661,-0.5135,-0.8049,0.9742,-93.38,11.74,-0.8782,-0.2952,-0.0551,2.734,2.531,0.4239,1.612,0.6808,0.4618,-0.5472,-0.8152,933.7,117.3,?,?,?,27.23,25.27,?,16.03,?,?,?,?,150.6,'[\'Pop\']',073468.mp3
-94.87,7.91,0.3306,-0.6415,-0.2229,4.458,2.943,0.5508,1.523,0.2129,0.0951,0.3014,-1.437,1.01,-94.96,8.149,0.4145,-0.7255,-0.2269,4.343,3.015,0.6305,1.535,0.1382,0.02864,0.3344,-1.338,949.6,81.38,?,?,?,43.32,30.07,?,?,?,?,?,?,175.1,'[\'Pop\']',148514.mp3
-115.0,7.535,0.2824,-0.1155,-1.168,-0.8507,-2.522,1.317,0.6397,-0.3426,0.5952,0.8415,1.991,?,-114.2,7.546,0.2535,-0.167,-1.277,-0.9395,-2.591,1.428,0.696,-0.3947,0.5583,1.069,2.203,1142.0,75.37,?,?,?,?,?,?,?,?,?,?,?,308.0,'[\'Pop\']',012537.mp3
-156.4,12.48,0.07725,-0.8382,-0.6517,10.14,0.1304,-0.2394,1.369,0.9096,0.159,0.3088,0.04077,1.214,-157.4,13.1,0.0636,-0.8378,-0.6213,10.4,0.1459,-0.05751,1.323,0.9906,0.1896,0.3137,0.06073,1574.0,130.6,?,?,?,?,?,?,?,?,?,?,?,180.1,'[\'Pop\']',032335.mp3
-97.09,8.196,-0.3413,-0.3641,-0.9557,2.843,0.0659,3.496,1.587,1.119,1.011,1.819,-0.7737,1.245,-96.92,8.213,-0.4035,-0.2894,-0.9845,2.822,0.06605,3.404,1.668,1.043,1.02,1.903,-0.8237,969.1,82.02,?,?,?,28.0,?,33.93,16.5,?,?,?,?,193.0,'[\'Pop\']',056273.mp3
-88.81,8.91,-0.8954,-0.9115,-0.8398,1.484,-0.9618,-1.328,-1.908,-1.357,-0.8088,-0.884,-0.3962,1.162,-87.84,9.208,-0.8254,-0.8112,-0.7463,1.574,-0.9465,-1.32,-1.828,-1.396,-0.9209,-0.9372,-0.286,878.4,?,?,?,?,?,?,?,18.18,13.8,?,?,?,310.9,'[\'Pop\']',122473.mp3
-88.37,0.9307,0.1319,-0.9719,0.3657,-0.05088,1.212,1.55,0.9737,1.169,-0.1379,-0.5707,-1.097,2.179,-87.71,0.6459,0.1629,-1.051,0.3979,-0.03297,1.337,1.55,0.9723,1.187,-0.2406,-0.5632,-1.089,877.1,?,?,?,?,?,13.25,15.33,9.554,?,?,?,10.75,172.2,'[\'Pop\']',038961.mp3
-104.9,0.06834,-0.7255,-0.877,0.2279,-0.03047,0.6619,-0.009371,1.174,1.389,-1.711,-1.049,-1.721,4.086,-104.4,-0.1252,-0.7691,-0.9262,0.1921,-0.1546,0.5809,-0.1549,1.157,1.295,-1.797,-1.141,-1.693,1044.0,?,?,?,?,?,?,?,?,?,17.89,?,16.85,552.6,'[\'Pop\']',032759.mp3
-113.3,5.448,-0.2585,-0.4862,-0.3997,3.462,0.9624,0.08972,-0.1986,0.7135,-0.5233,0.03111,-0.8139,?,-112.8,5.392,-0.2285,-0.4868,-0.3367,3.458,0.9504,0.0753,-0.166,0.615,-0.5561,-0.0003423,-0.7732,1128.0,53.82,?,?,?,34.49,?,?,?,?,?,?,?,220.1,'[\'Pop\']',032760.mp3
-89.8,7.262,-0.3783,-0.2301,0.03037,3.676,-0.07041,0.01686,2.573,2.973,0.06696,-1.057,-1.44,0.678,-89.71,7.443,-0.3711,-0.2198,0.02613,3.624,-0.07026,0.008681,2.603,3.051,0.06509,-1.048,-1.401,897.0,74.33,?,?,?,36.15,?,?,25.97,30.46,?,10.31,13.92,131.0,'[\'Pop\']',076131.mp3
