@RELATION ./Datasets/MP3/nominalcontrol.arff

@ATTRIBUTE "Area Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Average_9" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_5" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_6" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_7" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_8" REAL
@ATTRIBUTE "Area Method of Moments Overall Standard Deviation_9" REAL
@ATTRIBUTE "Beat Sum Overall Average" REAL
@ATTRIBUTE "Beat Sum Overall Standard Deviation" REAL
@ATTRIBUTE "Compactness Overall Average" REAL
@ATTRIBUTE "Compactness Overall Standard Deviation" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average" REAL
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation" REAL
@ATTRIBUTE "LPC Overall Average_0" REAL
@ATTRIBUTE "LPC Overall Average_1" REAL
@ATTRIBUTE "LPC Overall Average_2" REAL
@ATTRIBUTE "LPC Overall Average_3" REAL
@ATTRIBUTE "LPC Overall Average_4" REAL
@ATTRIBUTE "LPC Overall Average_5" REAL
@ATTRIBUTE "LPC Overall Average_6" REAL
@ATTRIBUTE "LPC Overall Average_7" REAL
@ATTRIBUTE "LPC Overall Average_8" REAL
@ATTRIBUTE "LPC Overall Average_9" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_0" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_1" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_2" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_3" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_4" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_5" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_6" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_7" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_8" REAL
@ATTRIBUTE "LPC Overall Standard Deviation_9" REAL
@ATTRIBUTE "MFCC Overall Average_0" REAL
@ATTRIBUTE "MFCC Overall Average_1" REAL
@ATTRIBUTE "MFCC Overall Average_10" REAL
@ATTRIBUTE "MFCC Overall Average_11" REAL
@ATTRIBUTE "MFCC Overall Average_12" REAL
@ATTRIBUTE "MFCC Overall Average_2" REAL
@ATTRIBUTE "MFCC Overall Average_3" REAL
@ATTRIBUTE "MFCC Overall Average_4" REAL
@ATTRIBUTE "MFCC Overall Average_5" REAL
@ATTRIBUTE "MFCC Overall Average_6" REAL
@ATTRIBUTE "MFCC Overall Average_7" REAL
@ATTRIBUTE "MFCC Overall Average_8" REAL
@ATTRIBUTE "MFCC Overall Average_9" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_0" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_1" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_10" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_11" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_12" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_2" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_3" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_4" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_5" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_6" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_7" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_8" REAL
@ATTRIBUTE "MFCC Overall Standard Deviation_9" REAL
@ATTRIBUTE "Method of Moments Overall Average_0" REAL
@ATTRIBUTE "Method of Moments Overall Average_1" REAL
@ATTRIBUTE "Method of Moments Overall Average_2" REAL
@ATTRIBUTE "Method of Moments Overall Average_3" REAL
@ATTRIBUTE "Method of Moments Overall Average_4" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_0" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_1" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_2" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_3" REAL
@ATTRIBUTE "Method of Moments Overall Standard Deviation_4" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Average" REAL
@ATTRIBUTE "Peak Based Spectral Smoothness Overall Standard Deviation" REAL
@ATTRIBUTE "Relative Difference Function Overall Average" REAL
@ATTRIBUTE "Relative Difference Function Overall Standard Deviation" REAL
@ATTRIBUTE "Root Mean Square Overall Average" REAL
@ATTRIBUTE "Root Mean Square Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Flux Overall Average" REAL
@ATTRIBUTE "Spectral Flux Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Average" REAL
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation" REAL
@ATTRIBUTE "Spectral Variability Overall Average" REAL
@ATTRIBUTE "Spectral Variability Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Beat Overall Average" REAL
@ATTRIBUTE "Strongest Beat Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via FFT Maximum Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Spectral Centroid Overall Standard Deviation" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Average" REAL
@ATTRIBUTE "Strongest Frequency Via Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE "Zero Crossings Overall Average" REAL
@ATTRIBUTE "Zero Crossings Overall Standard Deviation" REAL
@ATTRIBUTE genre {Hip-Hop, Pop, Soundtrack, Instrumental, Folk}
@ATTRIBUTE title STRING

@DATA
3.805,12380000.0,143000000.0,-153200000000000.0,-1770000000000000.0,-2.045e+16,3.794e+21,1.594e+16,1.842e+17,5.85e+24,0.8294,1206.0,20060.0,29860000000.0,420900000000.0,5739000000000.0,1.109e+18,3785000000000.0,51610000000000.0,2.462e+21,507.7,112.5,1879.0,278.2,0.5916,0.0351,-0.7618,0.2267,-0.5116,0.2007,0.06871,0.2916,0.05348,0.197,0.04604,0.0,0.1469,0.1252,0.1654,0.1813,0.1494,0.1352,0.1409,0.1332,0.1397,0.0,-107.0,0.435,-0.9385,0.9415,-1.34,0.7135,-8.855,-3.31,-3.711,-2.544,-3.21,0.5595,-3.178,11.72,2.985,2.305,2.259,2.229,3.413,2.484,2.687,2.857,3.753,3.386,2.734,2.689,0.3797,73.51,3961.0,180400.0,39800000.0,0.148,11.2,562.6,58920.0,7298000.0,90.09,55.41,-3.963,1.247,0.1391,0.06566,41.49,18.45,0.001457,0.002316,0.327,0.181,0.003421,0.001777,208.4,0.9365,727.1,916.7,1297.0,576.7,1572.0,662.0,100.6,42.37,Folk,068852.mp3
3.843,26240000.0,295700000.0,-688300000000000.0,-7757000000000000.0,-8.743e+16,3.611e+22,6.985e+16,7.872e+17,5.17e+25,1.187,1207.0,14850.0,63310000000.0,746300000000.0,8783000000000.0,4.983e+18,6713000000000.0,79010000000000.0,7.791e+21,491.8,85.31,1746.0,233.4,0.5591,0.05063,-0.9104,0.3305,0.04743,0.01008,0.09311,0.07177,-0.0221,0.0134,0.02832,0.0,0.1795,0.3598,0.2067,0.1924,0.1352,0.1355,0.1474,0.1349,0.11,0.0,-102.5,8.474,-0.5418,-0.6259,-0.3251,0.6644,-0.3937,0.9541,0.5079,-0.1178,-0.3092,-0.8927,-0.9768,13.79,3.545,1.835,1.776,1.775,3.553,2.572,2.781,2.293,2.528,1.63,2.131,1.957,0.3842,51.78,3688.0,341500.0,68110000.0,0.1661,20.64,1380.0,151200.0,18950000.0,65.58,35.49,-4.237,1.242,0.1414,0.0583,21.73,21.06,0.00137,0.001578,0.132,0.1596,0.003459,0.001502,215.6,6.018,443.7,550.9,679.0,658.2,843.0,608.7,53.95,38.95,Folk,127062.mp3
2.836,6508000.0,74610000.0,-42360000000000.0,-485600000000000.0,-5566000000000000.0,5.514e+20,4372000000000000.0,5.011e+16,8.305e+23,0.6751,1209.0,8461.0,15740000000.0,145300000000.0,1262000000000.0,3.074e+17,1308000000000.0,11370000000000.0,2.826e+20,552.4,113.0,1583.0,150.7,0.5597,0.06121,-0.9571,0.8529,-0.1291,0.002616,0.02061,0.03867,0.04808,0.06353,0.05782,0.0,0.01722,0.1131,0.2671,0.1649,0.1064,0.1017,0.0934,0.09784,0.08174,0.0,-109.0,11.11,0.1806,-0.6203,-2.41,-6.973,-1.44,-1.604,-1.068,-1.385,-0.7766,-0.8979,0.3393,10.53,3.447,2.13,2.185,1.642,3.862,2.583,2.49,2.168,1.851,2.098,2.012,1.902,0.2827,32.46,1157.0,118900.0,19900000.0,0.08907,5.315,456.3,41320.0,7158000.0,59.27,29.64,-4.337,1.262,0.135,0.05391,20.42,4.456,0.001185,0.001381,0.1042,0.03199,0.003481,0.001489,204.9,17.62,613.0,226.9,638.0,139.2,700.6,161.4,44.84,10.33,Folk,040236.mp3
3.896,2343000.0,26610000.0,-5489000000000.0,-62360000000000.0,-708300000000000.0,2.572e+19,561400000000000.0,6378000000000000.0,3.77e+22,1.193,1205.0,8459.0,5644000000.0,51870000000.0,450200000000.0,3.967e+16,466900000000.0,4053000000000.0,3.595e+19,911.4,194.6,1657.0,174.5,0.5115,0.03787,-0.9611,0.7338,-0.08729,0.04611,-0.009209,-0.02076,0.1377,0.03069,0.007826,0.0,0.02835,0.1764,0.2565,0.1995,0.1568,0.1611,0.1444,0.1256,0.1397,0.0,-104.3,13.42,-0.9038,-1.685,-1.205,-2.975,1.529,0.1655,-0.2358,-0.947,-2.005,-2.036,0.2119,13.4,4.456,1.95,1.979,2.636,3.668,2.456,2.313,2.662,2.221,2.052,2.288,2.251,0.3878,31.43,1564.0,177400.0,31220000.0,0.145,8.382,735.3,85270.0,16060000.0,56.6,29.6,-4.205,1.206,0.177,0.06245,16.82,7.614,0.001944,0.002179,0.09598,0.05042,0.004543,0.001679,220.6,1.109e-12,465.8,316.5,525.7,237.9,612.1,252.9,39.17,16.19,Folk,012048.mp3
2.666,1742000.0,19300000.0,-3034000000000.0,-33610000000000.0,-372300000000000.0,1.057e+19,302400000000000.0,3350000000000000.0,1.437e+22,0.372,1208.0,7410.0,4209000000.0,36220000000.0,286000000000.0,2.2e+16,325900000000.0,2573000000000.0,1.655e+19,418.6,74.95,1600.0,149.8,0.5467,0.04727,-0.9779,0.7775,-0.08271,0.03337,0.02871,0.00531,0.0357,0.0242,0.03922,0.0,0.01098,0.1075,0.2029,0.1241,0.1051,0.0919,0.08347,0.07436,0.06339,0.0,-109.3,13.76,-1.781,-0.7173,-0.7221,-1.457,1.145,-1.174,-0.1873,-0.9059,0.2776,-0.4869,-0.3147,8.989,2.361,1.964,1.906,1.852,2.694,2.084,1.974,1.766,1.742,1.71,1.832,1.789,0.266,27.58,1235.0,133500.0,22340000.0,0.05326,4.504,385.4,43270.0,7856000.0,48.06,24.25,-4.82,1.259,0.1252,0.03088,12.95,3.795,0.0006198,0.0006534,0.07303,0.02954,0.003201,0.0008669,220.6,1.081e-12,347.8,202.3,404.8,118.6,474.9,153.5,30.4,9.827,Folk,010385.mp3
5.696,1888000.0,20720000.0,-3565000000000.0,-39110000000000.0,-429100000000000.0,1.346e+19,351900000000000.0,3861000000000000.0,1.778e+22,0.7743,1209.0,10870.0,4564000000.0,45540000000.0,450300000000.0,2.585e+16,409800000000.0,4052000000000.0,2.798e+19,1131.0,96.92,1726.0,171.6,0.4707,0.03387,-0.9199,0.7292,-0.232,0.2108,-0.1889,-0.02665,0.07692,0.02848,0.04136,0.0,0.06082,0.1447,0.1987,0.1923,0.1847,0.1515,0.1401,0.1076,0.1251,0.0,-89.08,8.37,-0.09659,-0.7317,-0.01853,-4.075,0.218,1.231,-0.07709,-0.1481,-1.355,-1.421,-0.8679,9.718,5.303,1.777,1.971,1.624,2.992,2.344,2.299,2.087,2.543,2.042,2.024,2.171,0.5686,40.95,1746.0,146700.0,23860000.0,0.1012,10.85,626.1,51940.0,9167000.0,86.19,36.61,-4.461,1.134,0.2084,0.02552,24.93,9.878,0.002599,0.001471,0.1568,0.0705,0.005179,0.0007659,220.6,1.081e-12,687.4,533.6,779.2,308.7,925.6,350.8,59.24,22.45,Folk,010679.mp3
1.96,15150000.0,174800000.0,-229600000000000.0,-2648000000000000.0,-3.055e+16,6.957e+21,2.385e+16,2.751e+17,1.068e+25,1.64,1203.0,5964.0,36470000000.0,300600000000.0,2085000000000.0,1.658e+18,2699000000000.0,18690000000000.0,1.093e+21,491.6,195.3,1641.0,177.7,0.5918,0.07949,-0.984,0.6391,0.2169,0.1348,0.05088,0.02677,0.0299,0.07903,0.01364,0.0,0.04474,0.2488,0.2,0.171,0.1529,0.1371,0.1338,0.1216,0.08861,0.0,-142.2,22.28,-0.007073,-1.518,-0.7077,3.242,1.694,0.4457,0.2904,-0.5907,-0.6468,-1.048,-1.841,28.25,6.766,1.938,2.05,2.267,5.009,3.2,3.524,2.849,2.587,2.96,2.61,2.525,0.1959,21.77,1266.0,148200.0,27070000.0,0.1757,14.21,1277.0,124600.0,23030000.0,18.28,17.43,-5.164,1.648,0.1221,0.1021,9.202,5.997,0.000796,0.001702,0.04799,0.04561,0.00321,0.002709,212.6,31.4,238.9,147.6,287.6,187.4,322.1,239.2,20.61,15.31,Folk,083438.mp3
6.107,30620000.0,342900000.0,-937500000000000.0,-1.05e+16,-1.176e+17,5.741e+22,9.452e+16,1.059e+18,8.062e+25,1.584,1207.0,11850.0,73930000000.0,776700000000.0,8126000000000.0,6.791e+18,6963000000000.0,72830000000000.0,8.359e+21,2027.0,164.3,1720.0,198.2,0.5155,0.05555,-0.9507,0.4107,0.1176,0.12,-0.04136,0.1605,-0.0138,-0.007697,0.002677,0.0,0.1249,0.3234,0.1866,0.1422,0.1578,0.1456,0.1383,0.1034,0.1124,0.0,-94.94,11.77,-0.7334,-1.747,-1.122,2.016,0.2622,1.68,1.348,-0.5658,1.454,-0.8996,-0.9115,35.76,3.108,1.671,1.736,1.708,3.376,2.873,2.525,2.256,2.244,1.886,2.076,2.324,0.61,42.23,3075.0,310600.0,58290000.0,0.2267,18.73,1340.0,114900.0,18110000.0,39.87,31.69,-3.693,1.23,0.2816,0.09681,14.83,14.48,0.004929,0.005992,0.08757,0.1327,0.007148,0.002713,198.5,11.78,303.8,179.6,463.4,452.5,595.2,482.0,38.09,30.85,Folk,142529.mp3
0.8184,19260000.0,222100000.0,-370900000000000.0,-4277000000000000.0,-4.932e+16,1.429e+22,3.851e+16,4.441e+17,2.191e+25,0.473,1207.0,12530.0,46470000000.0,508700000000.0,5567000000000.0,2.685e+18,4582000000000.0,50140000000000.0,3.709e+21,38.4,12.06,1817.0,235.4,0.5706,0.04448,-0.9216,0.4963,0.05371,0.1323,0.0793,0.1346,0.02505,0.006926,0.008029,0.0,0.1117,0.337,0.2951,0.1785,0.1582,0.1691,0.1675,0.1252,0.1316,0.0,-146.1,10.58,-1.48,-0.163,0.03316,2.462,-3.65,-2.014,-0.5074,1.079,-0.2863,-4.315,-2.335,18.71,7.336,2.116,2.103,2.434,3.534,3.071,3.36,2.777,3.741,2.21,2.181,2.52,0.08174,46.54,2958.0,259300.0,49020000.0,0.05125,22.54,1669.0,122800.0,22530000.0,47.39,40.93,-6.009,1.348,0.03789,0.01965,21.62,13.9,7.367e-05,0.0001678,0.1228,0.1219,0.0009694,0.0005165,194.0,28.64,479.0,302.9,675.7,434.3,831.1,517.7,53.19,33.13,Folk,107590.mp3
1.429,1575000.0,17430000.0,-2481000000000.0,-27450000000000.0,-303700000000000.0,7.815e+18,247000000000000.0,2733000000000000.0,1.059e+22,0.6312,1208.0,9757.0,3804000000.0,36400000000.0,340100000000.0,1.798e+16,327400000000.0,3058000000000.0,1.778e+19,153.7,39.21,1869.0,283.0,0.5968,0.03681,-0.9455,0.7127,-0.1552,0.08079,-0.03898,0.05061,0.09593,0.09732,0.03122,0.0,0.05814,0.1752,0.2968,0.1843,0.1555,0.1321,0.1187,0.1239,0.1241,0.0,-133.3,10.54,1.177,-3.117,-2.613,-0.1654,-2.163,-4.239,1.487,0.6244,0.7158,0.2718,-0.4447,15.73,5.752,2.821,2.772,2.973,4.978,3.111,2.607,2.724,2.321,2.524,2.77,2.217,0.1424,35.44,1780.0,171100.0,29560000.0,0.08927,12.71,859.7,71980.0,13380000.0,53.49,31.11,-4.625,1.294,0.06864,0.03839,19.24,9.788,0.0005159,0.0009821,0.1192,0.08664,0.001748,0.001006,200.6,30.38,497.6,388.5,601.4,305.9,714.6,364.4,45.74,23.32,Folk,008261.mp3
3.807,19230000.0,221900000.0,-369800000000000.0,-4267000000000000.0,-4.923e+16,1.422e+22,3.842e+16,4.432e+17,2.184e+25,1.994,1204.0,5748.0,46290000000.0,376800000000.0,2551000000000.0,2.671e+18,3390000000000.0,22940000000000.0,1.698e+21,1506.0,653.6,1654.0,165.2,0.5263,0.04241,-0.9887,0.6654,0.3193,0.1433,0.02059,0.07962,-0.01764,0.01942,0.05981,0.0,0.007976,0.172,0.1046,0.1206,0.1768,0.1107,0.1175,0.07632,0.09556,0.0,-122.1,23.95,-0.8202,-0.5485,-0.635,4.752,0.6602,-0.4292,-0.589,-0.6645,-0.7353,-0.001822,-2.075,23.8,6.504,1.857,1.959,1.518,4.296,2.164,3.076,2.204,1.886,2.025,2.073,1.834,0.3792,19.74,1221.0,168300.0,30550000.0,0.2099,9.413,1016.0,135800.0,24780000.0,26.29,16.17,-4.014,1.195,0.2149,0.09072,8.809,2.589,0.002343,0.002367,0.04833,0.0235,0.005592,0.0024,206.5,19.51,241.0,79.25,275.3,80.89,314.2,127.9,20.11,8.186,Folk,107577.mp3
2.165,21020000.0,241500000.0,-441700000000000.0,-5075000000000000.0,-5.831e+16,1.857e+22,4.57e+16,5.251e+17,2.816e+25,1.019,1210.0,12530.0,50850000000.0,554700000000.0,6051000000000.0,3.206e+18,4969000000000.0,54180000000000.0,4.383e+21,375.0,73.11,1673.0,201.2,0.5172,0.06244,-0.9233,0.542,0.05106,0.1833,0.07093,0.06014,0.07094,0.07723,0.07798,0.0,0.1943,0.3384,0.2752,0.1774,0.1506,0.1677,0.1517,0.1295,0.1402,0.0,-129.4,9.933,-0.9799,-0.5821,0.04297,3.287,0.4176,-0.9078,-2.865,-2.139,-2.429,-1.481,-0.1481,24.71,7.565,3.358,3.292,3.813,7.307,3.44,3.68,3.738,3.299,2.507,3.728,3.399,0.2164,43.4,2707.0,242000.0,47050000.0,0.1282,25.95,1535.0,127800.0,18880000.0,32.48,39.86,-5.18,1.475,0.1149,0.05839,19.6,22.52,0.0005349,0.001265,0.1086,0.1525,0.002961,0.001572,203.2,39.27,453.6,542.9,612.6,703.6,692.6,723.5,44.32,46.3,Folk,112252.mp3
1.193,16900000.0,194500000.0,-285700000000000.0,-3287000000000000.0,-3.782e+16,9.659e+21,2.96e+16,3.405e+17,1.471e+25,0.4582,1207.0,8531.0,40800000000.0,378800000000.0,3318000000000.0,2.069e+18,3411000000000.0,29880000000000.0,1.936e+21,91.23,19.0,1684.0,177.5,0.532,0.05724,-0.9681,0.5389,-0.1094,0.2518,0.2182,0.1663,0.01024,0.04171,0.09137,0.0,0.04194,0.221,0.3708,0.1429,0.1596,0.1595,0.1361,0.1568,0.1519,0.0,-137.1,13.72,-1.119,0.7541,-1.311,10.34,-1.114,-2.189,-0.9328,-0.5368,0.4233,-0.3744,-0.6431,14.75,5.161,2.447,2.381,2.013,3.656,2.558,2.983,2.301,2.244,2.274,2.256,2.555,0.1205,32.64,2198.0,228400.0,39910000.0,0.05721,12.66,974.6,64330.0,13270000.0,31.0,22.49,-5.425,1.216,0.06087,0.02123,12.35,6.681,0.0001685,0.000268,0.06564,0.06468,0.001582,0.0005596,214.7,11.27,310.2,240.2,385.8,208.8,512.4,307.2,32.79,19.66,Folk,091797.mp3
5.791,6479000.0,74310000.0,-41980000000000.0,-481500000000000.0,-5522000000000000.0,5.44e+20,4335000000000000.0,4.972e+16,8.208e+23,0.8491,1205.0,8784.0,15620000000.0,146400000000.0,1306000000000.0,3.035e+17,1318000000000.0,11750000000000.0,2.911e+20,1551.0,100.7,1640.0,160.4,0.529,0.02676,-0.9654,0.7332,-0.1382,-0.02202,0.01758,-0.03142,0.0836,-0.008148,-0.004219,0.0,0.01904,0.1353,0.2298,0.1916,0.1595,0.1269,0.109,0.1172,0.1083,0.0,-91.21,11.81,-2.801,-1.153,-1.184,-3.399,0.6236,0.1371,-0.1587,-1.874,-1.121,-1.625,-1.483,10.57,3.585,1.674,1.518,1.501,3.379,2.674,2.462,2.315,1.956,1.847,1.71,1.56,0.5778,33.33,1626.0,177100.0,30990000.0,0.1413,7.551,658.0,77850.0,14770000.0,60.37,26.68,-3.963,1.283,0.2417,0.05401,15.72,5.076,0.003179,0.003252,0.09522,0.0389,0.006135,0.001593,213.3,6.028,343.4,225.2,491.3,158.6,589.6,193.8,37.74,12.41,Folk,040229.mp3
2.897,12160000.0,140500000.0,-147800000000000.0,-1708000000000000.0,-1.975e+16,3.593e+21,1.538e+16,1.778e+17,5.551e+24,1.286,1203.0,11550.0,29240000000.0,309300000000.0,3245000000000.0,1.067e+18,2781000000000.0,29180000000000.0,1.368e+21,424.9,214.4,1777.0,259.6,0.5291,0.05776,-0.9167,0.6578,-0.2989,0.1946,-0.01785,0.1002,0.01745,0.0941,0.06577,0.0,0.1449,0.2319,0.2674,0.2,0.1771,0.1433,0.1338,0.1245,0.1174,0.0,-110.4,7.225,-1.681,0.4224,0.3444,-1.601,0.4759,-1.603,0.9369,-0.8658,-2.307,-1.538,-2.3,19.5,4.404,2.663,2.733,2.425,3.855,2.944,2.538,2.015,2.115,2.203,2.342,2.345,0.2889,43.36,1945.0,138300.0,24860000.0,0.1635,18.24,1144.0,87420.0,15590000.0,72.03,42.25,-4.61,1.4,0.1204,0.07319,23.71,16.9,0.001231,0.001992,0.1455,0.1225,0.003029,0.001914,200.3,24.92,532.2,553.2,740.8,528.0,818.0,506.1,52.35,32.39,Folk,067597.mp3
1.99,7311000.0,83960000.0,-53450000000000.0,-613800000000000.0,-7049000000000000.0,7.816e+20,5527000000000000.0,6.347e+16,1.184e+24,0.8816,1209.0,8003.0,17680000000.0,160000000000.0,1344000000000.0,3.878e+17,1439000000000.0,12080000000000.0,3.385e+20,318.8,98.86,1903.0,244.9,0.5885,0.06036,-0.9815,0.6262,-0.0338,0.1087,0.105,0.08159,0.1085,0.06509,0.05247,0.0,0.01481,0.1734,0.2107,0.1417,0.1229,0.1104,0.1064,0.1069,0.1119,0.0,-120.8,14.06,-1.622,-0.6928,-0.4915,3.595,1.946,-1.071,0.3378,-0.6952,-0.6022,-1.268,-1.303,14.42,3.52,2.401,1.723,1.651,2.94,2.027,2.267,2.053,1.706,2.117,1.607,1.669,0.1986,29.13,1672.0,181200.0,30720000.0,0.1053,8.786,875.2,95420.0,18140000.0,29.69,23.29,-4.796,1.387,0.1071,0.05989,10.65,3.518,0.000647,0.001413,0.05465,0.02827,0.00275,0.001591,197.6,22.37,254.1,86.8,332.8,109.9,405.5,161.7,25.95,10.35,Folk,043962.mp3
2.174,26170000.0,295100000.0,-684800000000000.0,-7723000000000000.0,-8.709e+16,3.584e+22,6.953e+16,7.842e+17,5.141e+25,0.8555,1211.0,13200.0,63400000000.0,702600000000.0,7792000000000.0,4.978e+18,6339000000000.0,70300000000000.0,6.899e+21,227.7,93.91,1720.0,238.0,0.5293,0.03424,-0.9117,0.4861,-0.1851,0.1414,-0.003051,-0.0157,0.0869,0.0194,0.01179,0.0,0.1262,0.4062,0.2543,0.1933,0.1787,0.1696,0.1532,0.1317,0.1307,0.0,-121.4,8.129,-1.788,-0.8092,-0.2049,1.605,1.953,1.821,0.711,-0.7757,-0.7799,-0.7695,-1.412,20.95,5.493,3.013,2.49,2.416,4.141,2.703,2.982,2.893,2.583,2.719,2.77,3.094,0.2187,48.45,2970.0,224700.0,46180000.0,0.1189,23.01,1917.0,127900.0,25270000.0,53.86,38.24,-4.672,1.352,0.09361,0.04905,22.53,16.46,0.0006982,0.0009777,0.1499,0.1576,0.002361,0.001293,193.0,30.06,457.7,402.7,704.1,514.4,847.9,555.3,54.27,35.54,Folk,126782.mp3
1.233,6500000.0,74500000.0,-42250000000000.0,-484300000000000.0,-5551000000000000.0,5.492e+20,4360000000000000.0,4.998e+16,8.271e+23,0.4415,1208.0,11420.0,15700000000.0,164200000000.0,1702000000000.0,3.062e+17,1479000000000.0,15330000000000.0,3.804e+20,197.0,84.0,1672.0,168.7,0.4693,0.08403,-0.918,0.8831,-0.06398,0.09013,0.05847,0.03281,0.1282,0.1344,0.0823,0.0,0.06463,0.1141,0.2574,0.2064,0.1347,0.1394,0.1156,0.126,0.1153,0.0,-148.3,-8.719,0.9335,0.6836,-0.3508,-21.23,-8.206,-5.344,-2.141,-3.768,-2.086,-0.5801,0.4209,11.35,5.205,3.653,4.346,4.457,4.346,2.912,3.278,3.162,2.817,3.562,3.818,4.003,0.1235,43.3,1318.0,134500.0,22490000.0,0.0528,10.86,765.6,72120.0,12990000.0,33.03,37.29,-5.145,1.365,0.08109,0.04074,29.87,8.905,0.0003097,0.0005802,0.1405,0.05941,0.002133,0.001108,214.5,29.78,892.2,366.1,933.5,278.3,958.9,325.0,61.37,20.8,Folk,040234.mp3
3.667,20400000.0,234800000.0,-416000000000000.0,-4789000000000000.0,-5.513e+16,1.697e+22,4.312e+16,4.964e+17,2.589e+25,1.019,1207.0,7660.0,49230000000.0,439600000000.0,3597000000000.0,3.012e+18,3958000000000.0,32390000000000.0,2.534e+21,1337.0,171.7,1830.0,300.1,0.5655,0.03177,-0.9867,0.493,0.05516,0.213,0.1471,0.01006,0.04129,0.1408,0.03686,0.0,0.0158,0.2139,0.1991,0.1199,0.1079,0.1115,0.0889,0.09348,0.1018,0.0,-111.5,14.57,-0.7105,-1.249,0.845,5.474,3.56,2.777,-0.04011,-1.319,-1.049,-1.242,-1.456,15.37,4.7,1.862,1.897,1.675,2.225,1.825,1.8,1.781,1.726,1.759,1.816,1.775,0.3654,27.5,1980.0,230500.0,40100000.0,0.1326,10.09,1032.0,109400.0,20620000.0,20.97,15.41,-3.864,1.249,0.2117,0.07593,8.141,2.893,0.001924,0.002651,0.03727,0.0211,0.00555,0.002141,190.6,17.75,223.2,63.06,254.4,90.41,331.2,130.3,21.2,8.337,Folk,110437.mp3
